COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
United Kingdom,INF_A,2011,45,UK,NOTDEFINED,617,07/11/2011,United Kingdom,Europe,NONSENT,4,0.648298217,INF_A (NONSENT)
United Kingdom,INF_A,2011,46,UK,NOTDEFINED,649,14/11/2011,United Kingdom,Europe,NONSENT,4,0.61633282,INF_A (NONSENT)
United Kingdom,INF_A,2011,47,UK,NOTDEFINED,706,21/11/2011,United Kingdom,Europe,NONSENT,9,1.274787535,INF_A (NONSENT)
United Kingdom,INF_A,2011,48,UK,NOTDEFINED,750,28/11/2011,United Kingdom,Europe,NONSENT,6,0.8,INF_A (NONSENT)
United Kingdom,INF_A,2011,49,UK,NOTDEFINED,761,05/12/2011,United Kingdom,Europe,NONSENT,11,1.445466491,INF_A (NONSENT)
United Kingdom,INF_A,2011,50,UK,NOTDEFINED,833,12/12/2011,United Kingdom,Europe,NONSENT,13,1.56062425,INF_A (NONSENT)
United Kingdom,INF_A,2011,51,UK,NOTDEFINED,860,19/12/2011,United Kingdom,Europe,NONSENT,31,3.604651163,INF_A (NONSENT)
United Kingdom,INF_A,2011,52,UK,NOTDEFINED,682,26/12/2011,United Kingdom,Europe,NONSENT,36,5.278592375,INF_A (NONSENT)
United Kingdom,INF_A,2012,1,UK,NOTDEFINED,765,02/01/2012,United Kingdom,Europe,NONSENT,70,9.150326797,INF_A (NONSENT)
United Kingdom,INF_A,2012,2,UK,NOTDEFINED,730,09/01/2012,United Kingdom,Europe,NONSENT,28,3.835616438,INF_A (NONSENT)
United Kingdom,INF_A,2012,3,UK,NOTDEFINED,519,16/01/2012,United Kingdom,Europe,NONSENT,71,13.68015414,INF_A (NONSENT)
United Kingdom,INF_A,2012,4,UK,NOTDEFINED,724,23/01/2012,United Kingdom,Europe,NONSENT,73,10.08287293,INF_A (NONSENT)
United Kingdom,INF_A,2012,5,UK,NOTDEFINED,713,30/01/2012,United Kingdom,Europe,NONSENT,96,13.46423562,INF_A (NONSENT)
United Kingdom,INF_A,2012,6,UK,NOTDEFINED,736,06/02/2012,United Kingdom,Europe,NONSENT,109,14.80978261,INF_A (NONSENT)
United Kingdom,INF_A,2012,7,UK,NOTDEFINED,701,13/02/2012,United Kingdom,Europe,NONSENT,174,24.82168331,INF_A (NONSENT)
United Kingdom,INF_A,2012,8,UK,NOTDEFINED,766,20/02/2012,United Kingdom,Europe,NONSENT,324,42.29765013,INF_A (NONSENT)
United Kingdom,INF_A,2012,9,UK,NOTDEFINED,776,27/02/2012,United Kingdom,Europe,NONSENT,287,36.98453608,INF_A (NONSENT)
United Kingdom,INF_A,2012,10,UK,NOTDEFINED,700,05/03/2012,United Kingdom,Europe,NONSENT,233,33.28571429,INF_A (NONSENT)
United Kingdom,INF_A,2012,11,UK,NOTDEFINED,754,12/03/2012,United Kingdom,Europe,NONSENT,250,33.15649867,INF_A (NONSENT)
United Kingdom,INF_A,2012,12,UK,NOTDEFINED,698,19/03/2012,United Kingdom,Europe,NONSENT,218,31.23209169,INF_A (NONSENT)
United Kingdom,INF_A,2012,13,UK,NOTDEFINED,730,26/03/2012,United Kingdom,Europe,NONSENT,338,46.30136986,INF_A (NONSENT)
United Kingdom,INF_A,2012,14,UK,NOTDEFINED,661,02/04/2012,United Kingdom,Europe,NONSENT,126,19.06202723,INF_A (NONSENT)
United Kingdom,INF_A,2012,15,UK,NOTDEFINED,637,09/04/2012,United Kingdom,Europe,NONSENT,144,22.60596546,INF_A (NONSENT)
United Kingdom,INF_A,2012,16,UK,NOTDEFINED,660,16/04/2012,United Kingdom,Europe,NONSENT,90,13.63636364,INF_A (NONSENT)
United Kingdom,INF_A,2012,17,UK,NOTDEFINED,373,23/04/2012,United Kingdom,Europe,NONSENT,56,15.01340483,INF_A (NONSENT)
United Kingdom,INF_A,2012,18,UK,NOTDEFINED,247,30/04/2012,United Kingdom,Europe,NONSENT,29,11.74089069,INF_A (NONSENT)
United Kingdom,INF_A,2012,19,UK,NOTDEFINED,347,07/05/2012,United Kingdom,Europe,NONSENT,27,7.780979827,INF_A (NONSENT)
United Kingdom,INF_A,2012,20,UK,NOTDEFINED,414,14/05/2012,United Kingdom,Europe,NONSENT,14,3.381642512,INF_A (NONSENT)
United Kingdom,INF_A,2012,21,UK,NOTDEFINED,504,21/05/2012,United Kingdom,Europe,NONSENT,19,3.76984127,INF_A (NONSENT)
United Kingdom,INF_A,2012,22,UK,NOTDEFINED,505,28/05/2012,United Kingdom,Europe,NONSENT,10,1.98019802,INF_A (NONSENT)
United Kingdom,INF_A,2012,23,UK,NOTDEFINED,555,04/06/2012,United Kingdom,Europe,NONSENT,20,3.603603604,INF_A (NONSENT)
United Kingdom,INF_A,2012,24,UK,NOTDEFINED,509,11/06/2012,United Kingdom,Europe,NONSENT,12,2.357563851,INF_A (NONSENT)
United Kingdom,INF_A,2012,25,UK,NOTDEFINED,471,18/06/2012,United Kingdom,Europe,NONSENT,6,1.27388535,INF_A (NONSENT)
United Kingdom,INF_A,2012,26,UK,NOTDEFINED,450,25/06/2012,United Kingdom,Europe,NONSENT,2,0.444444444,INF_A (NONSENT)
United Kingdom,INF_A,2012,27,UK,NOTDEFINED,439,02/07/2012,United Kingdom,Europe,NONSENT,6,1.366742597,INF_A (NONSENT)
United Kingdom,INF_A,2012,28,UK,NOTDEFINED,346,09/07/2012,United Kingdom,Europe,NONSENT,3,0.867052023,INF_A (NONSENT)
United Kingdom,INF_A,2012,29,UK,NOTDEFINED,399,16/07/2012,United Kingdom,Europe,NONSENT,3,0.751879699,INF_A (NONSENT)
United Kingdom,INF_A,2012,30,UK,NOTDEFINED,376,23/07/2012,United Kingdom,Europe,NONSENT,3,0.79787234,INF_A (NONSENT)
United Kingdom,INF_A,2012,31,UK,NOTDEFINED,348,30/07/2012,United Kingdom,Europe,NONSENT,3,0.862068966,INF_A (NONSENT)
United Kingdom,INF_A,2012,32,UK,NOTDEFINED,294,06/08/2012,United Kingdom,Europe,NONSENT,5,1.700680272,INF_A (NONSENT)
United Kingdom,INF_A,2012,33,UK,NOTDEFINED,288,13/08/2012,United Kingdom,Europe,NONSENT,1,0.347222222,INF_A (NONSENT)
United Kingdom,INF_A,2012,34,UK,NOTDEFINED,318,20/08/2012,United Kingdom,Europe,NONSENT,5,1.572327044,INF_A (NONSENT)
United Kingdom,INF_A,2012,35,UK,NOTDEFINED,377,27/08/2012,United Kingdom,Europe,NONSENT,0,0,INF_A (NONSENT)
United Kingdom,INF_A,2012,36,UK,NOTDEFINED,404,03/09/2012,United Kingdom,Europe,NONSENT,2,0.495049505,INF_A (NONSENT)
United Kingdom,INF_A,2012,37,UK,NOTDEFINED,381,10/09/2012,United Kingdom,Europe,NONSENT,2,0.524934383,INF_A (NONSENT)
United Kingdom,INF_A,2012,38,UK,NOTDEFINED,233,17/09/2012,United Kingdom,Europe,NONSENT,3,1.287553648,INF_A (NONSENT)
United Kingdom,INF_A,2012,39,UK,NOTDEFINED,14,24/09/2012,United Kingdom,Europe,NONSENT,5,35.71428571,INF_A (NONSENT)
United Kingdom,INF_A,2012,40,UK,NOTDEFINED,530,01/10/2012,United Kingdom,Europe,NONSENT,5,0.943396226,INF_A (NONSENT)
United Kingdom,INF_A,2012,41,UK,NOTDEFINED,583,08/10/2012,United Kingdom,Europe,NONSENT,6,1.02915952,INF_A (NONSENT)
United Kingdom,INF_A,2012,42,UK,NOTDEFINED,604,15/10/2012,United Kingdom,Europe,NONSENT,4,0.662251656,INF_A (NONSENT)
United Kingdom,INF_A,2012,43,UK,NOTDEFINED,618,22/10/2012,United Kingdom,Europe,NONSENT,7,1.132686084,INF_A (NONSENT)
United Kingdom,INF_A,2012,44,UK,NOTDEFINED,678,29/10/2012,United Kingdom,Europe,NONSENT,14,2.064896755,INF_A (NONSENT)
United Kingdom,INF_A,2012,45,UK,NOTDEFINED,768,05/11/2012,United Kingdom,Europe,NONSENT,19,2.473958333,INF_A (NONSENT)
United Kingdom,INF_A,2012,46,UK,NOTDEFINED,854,12/11/2012,United Kingdom,Europe,NONSENT,25,2.927400468,INF_A (NONSENT)
United Kingdom,INF_A,2012,47,UK,NOTDEFINED,1002,19/11/2012,United Kingdom,Europe,NONSENT,20,1.996007984,INF_A (NONSENT)
United Kingdom,INF_A,2012,48,UK,NOTDEFINED,1010,26/11/2012,United Kingdom,Europe,NONSENT,27,2.673267327,INF_A (NONSENT)
United Kingdom,INF_A,2012,49,UK,NOTDEFINED,1066,03/12/2012,United Kingdom,Europe,NONSENT,45,4.221388368,INF_A (NONSENT)
United Kingdom,INF_A,2012,50,UK,NOTDEFINED,1279,10/12/2012,United Kingdom,Europe,NONSENT,110,8.600469116,INF_A (NONSENT)
United Kingdom,INF_A,2012,51,UK,NOTDEFINED,1471,17/12/2012,United Kingdom,Europe,NONSENT,214,14.54792658,INF_A (NONSENT)
United Kingdom,INF_A,2012,52,UK,NOTDEFINED,1252,24/12/2012,United Kingdom,Europe,NONSENT,200,15.97444089,INF_A (NONSENT)
United Kingdom,INF_A,2013,1,UK,NOTDEFINED,1271,31/12/2012,United Kingdom,Europe,NONSENT,202,15.89299764,INF_A (NONSENT)
United Kingdom,INF_A,2013,2,UK,NOTDEFINED,1344,07/01/2013,United Kingdom,Europe,NONSENT,244,18.1547619,INF_A (NONSENT)
United Kingdom,INF_A,2013,3,UK,NOTDEFINED,1102,14/01/2013,United Kingdom,Europe,NONSENT,166,15.06352087,INF_A (NONSENT)
United Kingdom,INF_A,2013,4,UK,NOTDEFINED,1131,21/01/2013,United Kingdom,Europe,NONSENT,175,15.47303271,INF_A (NONSENT)
United Kingdom,INF_A,2013,5,UK,NOTDEFINED,1209,28/01/2013,United Kingdom,Europe,NONSENT,257,21.25723739,INF_A (NONSENT)
United Kingdom,INF_A,2013,6,UK,NOTDEFINED,1097,04/02/2013,United Kingdom,Europe,NONSENT,316,28.80583409,INF_A (NONSENT)
United Kingdom,INF_A,2013,7,UK,NOTDEFINED,1100,11/02/2013,United Kingdom,Europe,NONSENT,304,27.63636364,INF_A (NONSENT)
United Kingdom,INF_A,2013,8,UK,NOTDEFINED,1126,18/02/2013,United Kingdom,Europe,NONSENT,356,31.61634103,INF_A (NONSENT)
United Kingdom,INF_A,2013,9,UK,NOTDEFINED,1192,25/02/2013,United Kingdom,Europe,NONSENT,317,26.59395973,INF_A (NONSENT)
United Kingdom,INF_A,2013,10,UK,NOTDEFINED,1224,04/03/2013,United Kingdom,Europe,NONSENT,472,38.5620915,INF_A (NONSENT)
United Kingdom,INF_A,2013,11,UK,NOTDEFINED,1166,11/03/2013,United Kingdom,Europe,NONSENT,365,31.30360206,INF_A (NONSENT)
United Kingdom,INF_A,2013,12,UK,NOTDEFINED,1143,18/03/2013,United Kingdom,Europe,NONSENT,345,30.18372703,INF_A (NONSENT)
United Kingdom,INF_A,2013,13,UK,NOTDEFINED,1121,25/03/2013,United Kingdom,Europe,NONSENT,346,30.86529884,INF_A (NONSENT)
United Kingdom,INF_A,2013,14,UK,NOTDEFINED,1017,01/04/2013,United Kingdom,Europe,NONSENT,226,22.22222222,INF_A (NONSENT)
United Kingdom,INF_A,2013,15,UK,NOTDEFINED,1014,08/04/2013,United Kingdom,Europe,NONSENT,244,24.06311637,INF_A (NONSENT)
United Kingdom,INF_A,2013,16,UK,NOTDEFINED,1008,15/04/2013,United Kingdom,Europe,NONSENT,244,24.20634921,INF_A (NONSENT)
United Kingdom,INF_A,2013,17,UK,NOTDEFINED,838,22/04/2013,United Kingdom,Europe,NONSENT,102,12.17183771,INF_A (NONSENT)
United Kingdom,INF_A,2013,18,UK,NOTDEFINED,833,29/04/2013,United Kingdom,Europe,NONSENT,57,6.842737095,INF_A (NONSENT)
United Kingdom,INF_A,2013,19,UK,NOTDEFINED,781,06/05/2013,United Kingdom,Europe,NONSENT,34,4.353393086,INF_A (NONSENT)
United Kingdom,INF_A,2013,20,UK,NOTDEFINED,770,13/05/2013,United Kingdom,Europe,NONSENT,16,2.077922078,INF_A (NONSENT)
United Kingdom,INF_A,2013,21,UK,NOTDEFINED,620,20/05/2013,United Kingdom,Europe,NONSENT,19,3.064516129,INF_A (NONSENT)
United Kingdom,INF_A,2013,22,UK,NOTDEFINED,666,27/05/2013,United Kingdom,Europe,NONSENT,19,2.852852853,INF_A (NONSENT)
United Kingdom,INF_A,2013,23,UK,NOTDEFINED,613,03/06/2013,United Kingdom,Europe,NONSENT,5,0.815660685,INF_A (NONSENT)
United Kingdom,INF_A,2013,24,UK,NOTDEFINED,580,10/06/2013,United Kingdom,Europe,NONSENT,4,0.689655172,INF_A (NONSENT)
United Kingdom,INF_A,2013,25,UK,NOTDEFINED,599,17/06/2013,United Kingdom,Europe,NONSENT,2,0.333889816,INF_A (NONSENT)
United Kingdom,INF_A,2013,26,UK,NOTDEFINED,513,24/06/2013,United Kingdom,Europe,NONSENT,2,0.389863548,INF_A (NONSENT)
United Kingdom,INF_A,2013,27,UK,NOTDEFINED,541,01/07/2013,United Kingdom,Europe,NONSENT,10,1.848428835,INF_A (NONSENT)
United Kingdom,INF_A,2013,28,UK,NOTDEFINED,459,08/07/2013,United Kingdom,Europe,NONSENT,1,0.217864924,INF_A (NONSENT)
United Kingdom,INF_A,2013,29,UK,NOTDEFINED,444,15/07/2013,United Kingdom,Europe,NONSENT,2,0.45045045,INF_A (NONSENT)
United Kingdom,INF_A,2013,30,UK,NOTDEFINED,461,22/07/2013,United Kingdom,Europe,NONSENT,4,0.867678959,INF_A (NONSENT)
United Kingdom,INF_A,2013,31,UK,NOTDEFINED,441,29/07/2013,United Kingdom,Europe,NONSENT,6,1.360544218,INF_A (NONSENT)
United Kingdom,INF_A,2013,32,UK,NOTDEFINED,370,05/08/2013,United Kingdom,Europe,NONSENT,2,0.540540541,INF_A (NONSENT)
United Kingdom,INF_A,2013,33,UK,NOTDEFINED,390,12/08/2013,United Kingdom,Europe,NONSENT,7,1.794871795,INF_A (NONSENT)
United Kingdom,INF_A,2013,34,UK,NOTDEFINED,389,19/08/2013,United Kingdom,Europe,NONSENT,3,0.771208226,INF_A (NONSENT)
United Kingdom,INF_A,2013,35,UK,NOTDEFINED,451,26/08/2013,United Kingdom,Europe,NONSENT,2,0.44345898,INF_A (NONSENT)
United Kingdom,INF_A,2013,36,UK,NOTDEFINED,441,02/09/2013,United Kingdom,Europe,NONSENT,5,1.133786848,INF_A (NONSENT)
United Kingdom,INF_A,2013,37,UK,NOTDEFINED,451,09/09/2013,United Kingdom,Europe,NONSENT,1,0.22172949,INF_A (NONSENT)
United Kingdom,INF_A,2013,38,UK,NOTDEFINED,503,16/09/2013,United Kingdom,Europe,NONSENT,1,0.198807157,INF_A (NONSENT)
United Kingdom,INF_A,2013,39,UK,NOTDEFINED,334,23/09/2013,United Kingdom,Europe,NONSENT,0,0,INF_A (NONSENT)
United Kingdom,INF_A,2013,40,UK,NONSENTINEL,537,30/09/2013,United Kingdom,Europe,NONSENT,4,0.744878957,INF_A (NONSENT)
United Kingdom,INF_A,2013,40,UK,SENTINEL,58,30/09/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,41,UK,NONSENTINEL,598,07/10/2013,United Kingdom,Europe,NONSENT,4,0.668896321,INF_A (NONSENT)
United Kingdom,INF_A,2013,41,UK,SENTINEL,69,07/10/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,42,UK,NONSENTINEL,498,14/10/2013,United Kingdom,Europe,NONSENT,5,1.004016064,INF_A (NONSENT)
United Kingdom,INF_A,2013,42,UK,SENTINEL,103,14/10/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,43,UK,NONSENTINEL,481,21/10/2013,United Kingdom,Europe,NONSENT,5,1.03950104,INF_A (NONSENT)
United Kingdom,INF_A,2013,43,UK,SENTINEL,121,21/10/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,44,UK,NONSENTINEL,575,28/10/2013,United Kingdom,Europe,NONSENT,10,1.739130435,INF_A (NONSENT)
United Kingdom,INF_A,2013,44,UK,SENTINEL,103,28/10/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,45,UK,NONSENTINEL,606,04/11/2013,United Kingdom,Europe,NONSENT,20,3.300330033,INF_A (NONSENT)
United Kingdom,INF_A,2013,45,UK,SENTINEL,114,04/11/2013,United Kingdom,Europe,SENTINEL,2,1.754385965,INF_A (SENTINEL)
United Kingdom,INF_A,2013,46,UK,NONSENTINEL,813,11/11/2013,United Kingdom,Europe,NONSENT,9,1.10701107,INF_A (NONSENT)
United Kingdom,INF_A,2013,46,UK,SENTINEL,130,11/11/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,47,UK,NONSENTINEL,827,18/11/2013,United Kingdom,Europe,NONSENT,5,0.604594921,INF_A (NONSENT)
United Kingdom,INF_A,2013,47,UK,SENTINEL,114,18/11/2013,United Kingdom,Europe,SENTINEL,1,0.877192982,INF_A (SENTINEL)
United Kingdom,INF_A,2013,48,UK,NONSENTINEL,714,25/11/2013,United Kingdom,Europe,NONSENT,10,1.400560224,INF_A (NONSENT)
United Kingdom,INF_A,2013,48,UK,SENTINEL,119,25/11/2013,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2013,49,UK,NONSENTINEL,919,02/12/2013,United Kingdom,Europe,NONSENT,12,1.305767138,INF_A (NONSENT)
United Kingdom,INF_A,2013,49,UK,SENTINEL,109,02/12/2013,United Kingdom,Europe,SENTINEL,2,1.834862385,INF_A (SENTINEL)
United Kingdom,INF_A,2013,50,UK,NONSENTINEL,966,09/12/2013,United Kingdom,Europe,NONSENT,27,2.795031056,INF_A (NONSENT)
United Kingdom,INF_A,2013,50,UK,SENTINEL,153,09/12/2013,United Kingdom,Europe,SENTINEL,9,5.882352941,INF_A (SENTINEL)
United Kingdom,INF_A,2013,51,UK,NONSENTINEL,984,16/12/2013,United Kingdom,Europe,NONSENT,26,2.642276423,INF_A (NONSENT)
United Kingdom,INF_A,2013,51,UK,SENTINEL,128,16/12/2013,United Kingdom,Europe,SENTINEL,6,4.6875,INF_A (SENTINEL)
United Kingdom,INF_A,2013,52,UK,NONSENTINEL,831,23/12/2013,United Kingdom,Europe,NONSENT,39,4.693140794,INF_A (NONSENT)
United Kingdom,INF_A,2013,52,UK,SENTINEL,70,23/12/2013,United Kingdom,Europe,SENTINEL,3,4.285714286,INF_A (SENTINEL)
United Kingdom,INF_A,2014,1,UK,NONSENTINEL,1006,30/12/2013,United Kingdom,Europe,NONSENT,87,8.648111332,INF_A (NONSENT)
United Kingdom,INF_A,2014,1,UK,SENTINEL,97,30/12/2013,United Kingdom,Europe,SENTINEL,4,4.12371134,INF_A (SENTINEL)
United Kingdom,INF_A,2014,2,UK,NONSENTINEL,1014,06/01/2014,United Kingdom,Europe,NONSENT,96,9.467455621,INF_A (NONSENT)
United Kingdom,INF_A,2014,2,UK,SENTINEL,148,06/01/2014,United Kingdom,Europe,SENTINEL,20,13.51351351,INF_A (SENTINEL)
United Kingdom,INF_A,2014,3,UK,NONSENTINEL,922,13/01/2014,United Kingdom,Europe,NONSENT,120,13.01518438,INF_A (NONSENT)
United Kingdom,INF_A,2014,3,UK,SENTINEL,106,13/01/2014,United Kingdom,Europe,SENTINEL,19,17.9245283,INF_A (SENTINEL)
United Kingdom,INF_A,2014,4,UK,NONSENTINEL,957,20/01/2014,United Kingdom,Europe,NONSENT,112,11.70323929,INF_A (NONSENT)
United Kingdom,INF_A,2014,4,UK,SENTINEL,137,20/01/2014,United Kingdom,Europe,SENTINEL,22,16.05839416,INF_A (SENTINEL)
United Kingdom,INF_A,2014,5,UK,NONSENTINEL,969,27/01/2014,United Kingdom,Europe,NONSENT,181,18.67905057,INF_A (NONSENT)
United Kingdom,INF_A,2014,5,UK,SENTINEL,112,27/01/2014,United Kingdom,Europe,SENTINEL,19,16.96428571,INF_A (SENTINEL)
United Kingdom,INF_A,2014,6,UK,NONSENTINEL,958,03/02/2014,United Kingdom,Europe,NONSENT,249,25.99164927,INF_A (NONSENT)
United Kingdom,INF_A,2014,6,UK,SENTINEL,156,03/02/2014,United Kingdom,Europe,SENTINEL,42,26.92307692,INF_A (SENTINEL)
United Kingdom,INF_A,2014,7,UK,NONSENTINEL,1149,10/02/2014,United Kingdom,Europe,NONSENT,335,29.15578764,INF_A (NONSENT)
United Kingdom,INF_A,2014,7,UK,SENTINEL,134,10/02/2014,United Kingdom,Europe,SENTINEL,41,30.59701493,INF_A (SENTINEL)
United Kingdom,INF_A,2014,8,UK,NONSENTINEL,1201,17/02/2014,United Kingdom,Europe,NONSENT,347,28.89258951,INF_A (NONSENT)
United Kingdom,INF_A,2014,8,UK,SENTINEL,129,17/02/2014,United Kingdom,Europe,SENTINEL,37,28.68217054,INF_A (SENTINEL)
United Kingdom,INF_A,2014,9,UK,NONSENTINEL,1190,24/02/2014,United Kingdom,Europe,NONSENT,429,36.05042017,INF_A (NONSENT)
United Kingdom,INF_A,2014,9,UK,SENTINEL,121,24/02/2014,United Kingdom,Europe,SENTINEL,35,28.92561983,INF_A (SENTINEL)
United Kingdom,INF_A,2014,10,UK,NONSENTINEL,1228,03/03/2014,United Kingdom,Europe,NONSENT,392,31.9218241,INF_A (NONSENT)
United Kingdom,INF_A,2014,10,UK,SENTINEL,116,03/03/2014,United Kingdom,Europe,SENTINEL,44,37.93103448,INF_A (SENTINEL)
United Kingdom,INF_A,2014,11,UK,NONSENTINEL,1076,10/03/2014,United Kingdom,Europe,NONSENT,366,34.01486989,INF_A (NONSENT)
United Kingdom,INF_A,2014,11,UK,SENTINEL,84,10/03/2014,United Kingdom,Europe,SENTINEL,37,44.04761905,INF_A (SENTINEL)
United Kingdom,INF_A,2014,12,UK,NONSENTINEL,1204,17/03/2014,United Kingdom,Europe,NONSENT,294,24.41860465,INF_A (NONSENT)
United Kingdom,INF_A,2014,12,UK,SENTINEL,98,17/03/2014,United Kingdom,Europe,SENTINEL,17,17.34693878,INF_A (SENTINEL)
United Kingdom,INF_A,2014,13,UK,NONSENTINEL,1073,24/03/2014,United Kingdom,Europe,NONSENT,226,21.06244175,INF_A (NONSENT)
United Kingdom,INF_A,2014,13,UK,SENTINEL,93,24/03/2014,United Kingdom,Europe,SENTINEL,18,19.35483871,INF_A (SENTINEL)
United Kingdom,INF_A,2014,14,UK,NONSENTINEL,1086,31/03/2014,United Kingdom,Europe,NONSENT,207,19.06077348,INF_A (NONSENT)
United Kingdom,INF_A,2014,14,UK,SENTINEL,86,31/03/2014,United Kingdom,Europe,SENTINEL,12,13.95348837,INF_A (SENTINEL)
United Kingdom,INF_A,2014,15,UK,NONSENTINEL,1027,07/04/2014,United Kingdom,Europe,NONSENT,170,16.55306719,INF_A (NONSENT)
United Kingdom,INF_A,2014,15,UK,SENTINEL,63,07/04/2014,United Kingdom,Europe,SENTINEL,8,12.6984127,INF_A (SENTINEL)
United Kingdom,INF_A,2014,16,UK,NONSENTINEL,902,14/04/2014,United Kingdom,Europe,NONSENT,90,9.977827051,INF_A (NONSENT)
United Kingdom,INF_A,2014,16,UK,SENTINEL,38,14/04/2014,United Kingdom,Europe,SENTINEL,6,15.78947368,INF_A (SENTINEL)
United Kingdom,INF_A,2014,17,UK,NONSENTINEL,788,21/04/2014,United Kingdom,Europe,NONSENT,73,9.263959391,INF_A (NONSENT)
United Kingdom,INF_A,2014,17,UK,SENTINEL,21,21/04/2014,United Kingdom,Europe,SENTINEL,1,4.761904762,INF_A (SENTINEL)
United Kingdom,INF_A,2014,18,UK,NONSENTINEL,819,28/04/2014,United Kingdom,Europe,NONSENT,70,8.547008547,INF_A (NONSENT)
United Kingdom,INF_A,2014,18,UK,SENTINEL,30,28/04/2014,United Kingdom,Europe,SENTINEL,2,6.666666667,INF_A (SENTINEL)
United Kingdom,INF_A,2014,19,UK,NONSENTINEL,763,05/05/2014,United Kingdom,Europe,NONSENT,46,6.028833552,INF_A (NONSENT)
United Kingdom,INF_A,2014,19,UK,SENTINEL,17,05/05/2014,United Kingdom,Europe,SENTINEL,1,5.882352941,INF_A (SENTINEL)
United Kingdom,INF_A,2014,20,UK,NONSENTINEL,831,12/05/2014,United Kingdom,Europe,NONSENT,33,3.971119134,INF_A (NONSENT)
United Kingdom,INF_A,2014,20,UK,SENTINEL,15,12/05/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,21,UK,NONSENTINEL,827,19/05/2014,United Kingdom,Europe,NONSENT,5,0.604594921,INF_A (NONSENT)
United Kingdom,INF_A,2014,21,UK,SENTINEL,1,19/05/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,22,UK,NONSENTINEL,744,26/05/2014,United Kingdom,Europe,NONSENT,3,0.403225806,INF_A (NONSENT)
United Kingdom,INF_A,2014,22,UK,NOTDEFINED,91,26/05/2014,United Kingdom,Europe,NONSENT,1,1.098901099,INF_A (NONSENT)
United Kingdom,INF_A,2014,22,UK,SENTINEL,1,26/05/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,23,UK,NONSENTINEL,804,02/06/2014,United Kingdom,Europe,NONSENT,10,1.243781095,INF_A (NONSENT)
United Kingdom,INF_A,2014,23,UK,SENTINEL,1,02/06/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,24,UK,NONSENTINEL,773,09/06/2014,United Kingdom,Europe,NONSENT,2,0.258732212,INF_A (NONSENT)
United Kingdom,INF_A,2014,24,UK,SENTINEL,4,09/06/2014,United Kingdom,Europe,SENTINEL,2,50,INF_A (SENTINEL)
United Kingdom,INF_A,2014,25,UK,NONSENTINEL,716,16/06/2014,United Kingdom,Europe,NONSENT,2,0.279329609,INF_A (NONSENT)
United Kingdom,INF_A,2014,25,UK,SENTINEL,2,16/06/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,26,UK,NONSENTINEL,692,23/06/2014,United Kingdom,Europe,NONSENT,1,0.144508671,INF_A (NONSENT)
United Kingdom,INF_A,2014,26,UK,SENTINEL,1,23/06/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,27,UK,NONSENTINEL,706,30/06/2014,United Kingdom,Europe,NONSENT,2,0.283286119,INF_A (NONSENT)
United Kingdom,INF_A,2014,28,UK,NONSENTINEL,652,07/07/2014,United Kingdom,Europe,NONSENT,9,1.380368098,INF_A (NONSENT)
United Kingdom,INF_A,2014,28,UK,SENTINEL,1,07/07/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,29,UK,NONSENTINEL,616,14/07/2014,United Kingdom,Europe,NONSENT,1,0.162337662,INF_A (NONSENT)
United Kingdom,INF_A,2014,29,UK,SENTINEL,2,14/07/2014,United Kingdom,Europe,SENTINEL,0,0,INF_A (SENTINEL)
United Kingdom,INF_A,2014,30,UK,NONSENTINEL,596,21/07/2014,United Kingdom,Europe,NONSENT,3,0.503355705,INF_A (NONSENT)
United Kingdom,INF_A,2014,31,UK,NONSENTINEL,610,28/07/2014,United Kingdom,Europe,NONSENT,2,0.327868852,INF_A (NONSENT)
