simulation_index,ct,vt,infections,deaths,hospitalisations,YLLs,YLL_cost,discounted_costs,discounted_DALYs,cost_of_DALYs,discounted_doses,base_costs,base_DALYs,incremental_costs,incremental_DALYs,threshold_price,ct_n
48,2,2,55786417420.00782,21600100.400735505,103128191.06908543,351396480.5297543,7118843903945.981,132906234374.17604,244491450.30970535,4988244067427.565,17842114729.520954,206513582343.1921,6617065562868.303,73607347969.01607,1628821495440.7373,95.4163152304459,0-12
48,2,3,35692853285.769066,15290028.303572325,62815128.182870254,237342464.28704262,5674428648039.704,97551531182.07478,167793621.50208825,4009521473396.223,12646787374.92289,206513582343.1921,6617065562868.303,108962051161.11732,2607544089472.0796,214.79811908751728,0-12
48,2,4,36069320791.34891,15587573.419792647,64018144.101461835,241591674.57696936,5868078494096.777,102432357374.40588,171174555.9743702,4146494203567.594,10196251278.55034,206513582343.1921,6617065562868.303,104081224968.78622,2470571359300.7085,252.5097228317374,0-12
48,2,5,25427077017.62336,12056199.006383536,43483173.243881896,183372226.41815132,4740728623612.286,77985717822.74643,131158276.50156058,3380187156689.803,7822621884.091012,206513582343.1921,6617065562868.303,128527864520.44568,3236878406178.4995,430.21461609223684,0-12
48,3,1,53924873771.63783,20743354.0239944,105231014.32813449,342696289.11888516,6774679652254.015,128972806709.50594,239357490.40392587,4744309365385.258,42101191878.00588,206513582343.1921,6617065562868.303,77540775633.68617,1872756197483.045,46.32403231642445,0-18
48,3,2,38928179801.349945,16019396.301369905,75095682.53921463,255536526.14675602,5725325872018.354,105769968960.15051,178794465.09171647,4033445111197.5303,33040416541.478416,206513582343.1921,6617065562868.303,100743613383.0416,2583620451670.7725,81.24486147697036,0-18
48,3,3,18794178566.305264,9320838.812289996,35086544.88610617,142152704.5406139,3644322284915.957,61683258761.93089,101341404.1804756,2590188710252.9233,24353858242.242054,206513582343.1921,6617065562868.303,144830323581.26123,4026876852615.3794,171.2955349703385,0-18
48,3,4,18736878974.442368,9408445.422768025,35195472.48104474,143461622.251073,3666308710672.931,61658309996.26942,102683013.12796365,2617719202457.55,19828398517.441685,206513582343.1921,6617065562868.303,144855272346.9227,3999346360410.753,209.0033458381576,0-18
48,3,5,10688923193.728241,5547866.3855237905,19476439.982107565,84121332.59505714,1982216335887.7815,30628837614.7181,61438929.440588854,1452187692694.337,15088415054.851564,206513582343.1921,6617065562868.303,175884744728.474,5164877870173.966,353.964455211958,0-18
48,4,1,98535913645.94568,29716407.344493933,188273423.75540754,547037657.5392493,8225526312473.086,184275479610.14725,375999987.6086001,5760379037470.496,21108767597.037346,206513582343.1921,6617065562868.303,22238102733.04486,856686525397.8066,41.637894021544405,65+
48,4,2,97418719990.52835,28319903.471801326,184051964.6771648,530199243.6529079,7911557747042.648,179817857018.28445,364915594.926798,5550199524677.373,17856674700.746803,206513582343.1921,6617065562868.303,26695725324.907654,1066866038190.9297,61.24106429906025,65+
48,4,3,93484807638.89375,23805189.75113836,169450466.61732575,475614741.9927098,6850620738943.539,162856039784.81625,328586676.89787453,4832219164685.202,14246761975.552242,206513582343.1921,6617065562868.303,43657542558.375854,1784846398183.1006,128.34522987603987,65+
48,4,4,95145497807.66692,25469820.729578104,175356193.24611235,495930049.57732636,7240580655856.2,169793653639.82272,342010521.78520024,5095553000869.668,12150106884.440035,206513582343.1921,6617065562868.303,36719928703.369385,1521512561998.6348,128.24845950100618,65+
48,4,5,90694632909.17422,20443356.415839083,158992334.38916543,435069107.2860493,6053718587606.093,150674638864.1156,301321768.5528302,4289488473401.497,9801922573.7434,206513582343.1921,6617065562868.303,55838943479.07651,2327577089466.8057,243.1580146664681,65+
48,5,1,52465388589.244545,18476812.59140814,99324024.59116805,315080657.4552335,6062680861328.142,119061521139.34842,220700436.8851865,4258462299917.3584,65388147515.48452,206513582343.1921,6617065562868.303,87452061203.84369,2358603262950.9443,37.4082370750072,"0-18, 65+"
48,5,2,37134463683.18058,13260238.62736369,68042290.67178775,221443367.2703216,4859945225991.522,94176558101.52217,155418505.98432034,3437643956955.68,52124161419.16343,206513582343.1921,6617065562868.303,112337024241.66994,3179421605912.6226,63.152260689302494,"0-18, 65+"
48,5,3,17164292368.28137,6302470.0230181385,28219113.87207473,105115470.14013737,2654869169202.8164,49131830169.778595,75510081.67782772,1897820016565.3914,39203836532.119644,206513582343.1921,6617065562868.303,157381752173.4135,4719245546302.911,124.39158332070156,"0-18, 65+"
48,5,4,16868364758.979868,6478588.225418918,28214678.667053945,107061124.43657847,2653287147682.8916,47729398271.45724,77306971.93470262,1911350686136.3118,32341609744.126324,206513582343.1921,6617065562868.303,158784184071.73486,4705714876731.991,150.4099239119409,"0-18, 65+"
48,5,5,8751239322.684502,2722288.1079812343,12851414.695825886,48214832.35459123,1056093674286.0201,18232163502.764595,35907412.40180416,787131794812.3063,25026652660.0037,206513582343.1921,6617065562868.303,188281418840.42752,5829933768055.996,240.47223848335193,"0-18, 65+"
49,1,1,95716641572.67784,23654474.85284342,93881838.61583118,443453274.85710615,5224290209912.395,99822493516.16922,305867789.84680694,3692195982422.2397,10923540756.063541,114697926878.57494,3996637735262.56,14875433362.405716,304441752840.3203,29.232022229191248,0-5
49,1,2,89705971167.12936,22155558.011482693,86362518.46964774,408489204.6443812,5036041480669.495,95244005830.98126,281839467.53931475,3559557605320.367,9188697871.065077,114697926878.57494,3996637735262.56,19453921047.593674,437080129942.1929,49.68430319462326,0-5
49,1,3,71949611341.72388,17742516.710448112,65616072.12493422,311848731.90677625,4449703006514.345,81086052205.25174,216745100.37558037,3152949391329.4165,7582053131.20603,114697926878.57494,3996637735262.56,33611874673.323196,843688343933.1436,115.70747440369362,0-5
49,1,4,67813486054.87649,16709187.098999606,63051579.69217542,292568257.0324589,4339678718834.802,80523104648.90321,204735587.28721792,3084467871736.175,6760205210.603569,114697926878.57494,3996637735262.56,34174822229.671722,912169863526.3853,139.9875678731896,0-5
49,1,5,44261101146.419395,10821451.830638874,40090113.10685061,178510625.3852497,3467060330940.568,63116735844.41255,129848198.59658693,2500369447653.071,5912934240.343509,114697926878.57494,3996637735262.56,51581191034.162384,1496268287609.4893,261.7734978486299,0-5
49,2,1,75265837314.35988,18862082.640346203,76988741.43580678,350620301.21683484,4436235381350.777,84110418713.55144,240887523.6706411,3122930521861.4253,23679607756.171497,114697926878.57494,3996637735262.56,30587508165.0235,873707213401.1348,38.18875425968474,0-12
49,2,2,59122665644.63505,14834530.68343268,59826323.44807211,266305330.19173083,3936992285370.9727,73770608157.8392,181332589.5201136,2764063824257.061,17842114729.520954,114697926878.57494,3996637735262.56,40927318720.73573,1232573911005.499,71.37613724785342,0-12
49,2,3,35320581224.841866,8771955.868084667,34676621.47940491,147874938.9791984,2913170482733.225,52308284805.41771,101961935.15300956,2043524675988.395,12646787374.92289,114697926878.57494,3996637735262.56,62389642073.15723,1953113059274.165,159.36875046573726,0-12
49,2,4,35479560715.971146,8821277.21193031,35063169.80620922,148086547.74475682,3011487228591.518,54760936636.51297,102086746.20057786,2117576284183.0103,10196251278.55034,114697926878.57494,3996637735262.56,59936990242.061966,1879061451079.5498,190.16777719088248,0-12
49,2,5,24406596388.377712,6189055.834922615,23479137.99111251,97078561.90653603,2355209232027.392,41558191922.56685,69591092.52585292,1668746946523.6606,7822621884.091012,114697926878.57494,3996637735262.56,73139734956.00809,2327890788738.8994,306.93424267097976,0-12
49,3,1,57199705683.547195,14310836.35077333,60568201.592062026,264376996.14934984,3746061487848.228,71100122449.76636,177952636.12899357,2620983998595.0728,42101191878.00588,114697926878.57494,3996637735262.56,43597804428.80858,1375653736667.4873,33.71048366537405,0-18
49,3,2,38493858336.52381,9498232.230302518,40616535.00308029,165758492.9731136,2973043146624.915,56445579909.993904,113558398.58006825,2082619227829.6458,33040416541.478416,114697926878.57494,3996637735262.56,58252346968.58103,1914018507432.9143,59.69267523990013,0-18
49,3,3,18415347649.069496,4728104.06618756,19060721.95309174,74346414.49321494,1773034636200.314,32037550399.858974,53327025.69187216,1246360717326.8403,24353858242.242054,114697926878.57494,3996637735262.56,82660376478.71596,2750277017935.7197,116.32396666827404,0-18
49,3,4,18409536631.667747,4766639.505049178,19158745.75366276,74530936.90218547,1794670836465.9045,32488740842.32277,53707652.73202801,1268096439015.4775,19828398517.441685,114697926878.57494,3996637735262.56,82209186036.25217,2728541296247.0825,141.75378207225913,0-18
49,3,5,10939466513.00714,2874679.9061992313,11145390.273568368,44612093.67734229,941920605139.8823,16469115009.993565,33130998.60127234,680799230868.3644,15088415054.851564,114697926878.57494,3996637735262.56,98228811868.58138,3315838504394.196,226.2707715721944,0-18
49,4,1,103314354008.54813,22961695.21312123,106018768.59895994,480052476.2526331,4878048073681.534,102633731007.56836,331191911.906369,3473256988232.161,21108767597.037346,114697926878.57494,3996637735262.56,12064195871.006577,523380747030.3989,25.365997348729927,65+
49,4,2,102169809038.30237,22042773.150548752,103744805.71734646,468409990.76169664,4712010299506.983,100243445195.64265,323434612.85054857,3362257729815.04,17856674700.746803,114697926878.57494,3996637735262.56,14454481682.932281,634380005447.52,36.33568388314296,65+
49,4,3,98105769739.16609,18883916.559887037,95760087.64245677,428318996.9567877,4106967968315.717,91115852989.34264,296835099.97923934,2955714196895.2476,14246761975.552242,114697926878.57494,3996637735262.56,23582073889.2323,1040923538367.3125,74.71912663967152,65+
49,4,4,99632505810.87115,20008501.83253245,98693359.08834319,442796535.45679295,4345108075207.287,94870049723.64268,306476013.53064567,3119170201362.5337,12150106884.440035,114697926878.57494,3996637735262.56,19827877154.93225,877467533900.0264,73.85082448978905,65+
49,4,5,94900169534.29822,16406432.408504127,89519765.21346126,396932500.5552313,3665101236074.441,84581044753.11136,276097177.9102833,2663918452855,9801922573.7434,114697926878.57494,3996637735262.56,30116882125.463577,1332719282407.56,139.03763820616982,65+
49,5,1,55555510637.129715,12952334.83045622,57201373.32285651,247057488.9823204,3372863987520.118,65910839197.97488,166582830.18985173,2374314935700.5947,65388147515.48452,114697926878.57494,3996637735262.56,48787087680.60006,1622322799561.9653,25.55677061881637,"0-18, 65+"
49,5,2,36221901965.90334,7882656.904799065,36406446.43452312,144641143.68178543,2526668284040.504,50223059143.38076,99806537.90025029,1788234345850.1953,52124161419.16343,114697926878.57494,3996637735262.56,64474867735.194176,2208403389412.3647,43.60508054738577,"0-18, 65+"
49,5,3,16788691534.841158,3277918.971380095,15475932.443246981,56373882.312908776,1318718068847.0344,25975191960.974022,41515560.31544188,949681534125.6824,39203836532.119644,114697926878.57494,3996637735262.56,88722734917.60092,3046956201136.878,79.9839815035812,"0-18, 65+"
49,5,4,16676179618.754429,3383704.9550010455,15625806.697475323,57193263.975532845,1327949005710.0178,25544649895.482666,42173513.037410624,954709530872.246,32341609744.126324,114697926878.57494,3996637735262.56,89153276983.09227,3041928204390.314,96.81279027683689,"0-18, 65+"
49,5,5,9133156246.783808,1564814.108354858,7761736.767575576,28060919.57443168,550701139275.3583,10855801110.23285,22062902.73018417,419000555120.33185,25026652660.0037,114697926878.57494,3996637735262.56,103842125768.34209,3577637180142.228,147.1023454844251,"0-18, 65+"
50,1,1,91239871197.07414,34065363.47901432,144669916.66662812,536013865.1788607,8583667079452.689,155493842305.42267,359257364.64675426,5828100225138.011,10923540756.063541,181149631397.06137,6211821045448.897,25655789091.638702,383720820310.8867,37.47654890885858,0-5
50,1,2,85218386858.72145,32321558.608800203,131867759.99523197,499219559.00509834,8332073779420.77,148289202640.06845,335233691.020765,5658748124042.546,9188697871.065077,181149631397.06137,6211821045448.897,32860428756.99292,553072921406.3516,63.76674457960255,0-5
50,1,3,67783588994.36238,27282469.740090184,98155518.76610611,401602486.72082347,7544733541702.387,125689340414.02379,272542372.7181146,5134690759399.983,7582053131.20603,181149631397.06137,6211821045448.897,55460290983.03758,1077130286048.9141,149.3778212092003,0-5
50,1,4,64151669860.8239,26265334.783627264,95168087.73541987,384188470.9728574,7416428035450.446,125607097218.12418,261980795.93401277,5056598882014.05,6760205210.603569,181149631397.06137,6211821045448.897,55542534178.937195,1155222163434.8477,179.10176686865466,0-5
50,1,5,42363304415.57673,19681015.604805928,60458074.458173215,271477395.9272759,6208726785486.961,98680789629.1663,189826263.1484381,4283738725327.212,5912934240.343509,181149631397.06137,6211821045448.897,82468841767.89507,1928082320121.6855,340.0259634500482,0-5
50,2,1,72252044584.37035,28579376.599231243,120290995.79606032,443893141.27360904,7473854860288.503,132056024465.42516,297126462.1366567,5061217830025.376,23679607756.171497,181149631397.06137,6211821045448.897,49093606931.636215,1150603215423.5215,50.66371177717193,0-12
50,2,2,55064594886.90179,23674385.263120614,89895625.93778867,350658223.5822279,6786773919185.663,116006762115.38548,235436487.0032681,4597472871482.909,17842114729.520954,181149631397.06137,6211821045448.897,65142869281.67589,1614348173965.9883,94.13071649342304,0-12
50,2,3,33624591981.868763,16778036.53106522,52525820.478070736,232034536.11520717,5354507486644.796,82692659991.35133,156639737.12185237,3621416297837.284,12646787374.92289,181149631397.06137,6211821045448.897,98456971405.71004,2590404747611.6133,212.61223418281102,0-12
50,2,4,34498805948.24417,17274155.899848916,54392550.698825695,238201824.16498724,5572071609250.078,87563127274.57129,160914579.37342536,3768446238895.681,10196251278.55034,181149631397.06137,6211821045448.897,93586504122.49008,2443374806553.2163,248.8131413564379,0-12
50,2,5,25237886895.04201,13828987.711615695,38126078.69709654,184261595.58056846,4538770037887.688,66125536630.36382,125447379.89677633,3078242716569.4995,7822621884.091012,181149631397.06137,6211821045448.897,115024094766.69754,3133578328879.398,415.2830689992609,0-12
50,3,1,50984391372.28396,22091935.03710813,87942462.23041327,330480801.4450321,6385218655951.39,111000983359.34386,220950419.99696934,4313717752797.0566,42101191878.00588,181149631397.06137,6211821045448.897,70148648037.71751,1898103292651.8408,46.75050403306502,0-18
50,3,2,36194981031.007744,17241604.227388263,62047531.454812706,247515170.36340207,5318341805266.715,88429004880.22656,165533980.71913958,3591965846644.968,33040416541.478416,181149631397.06137,6211821045448.897,92720626516.83481,2619855198803.9297,82.09871754841346,0-18
50,3,3,19105533321.60247,10723327.874617228,31580071.902967207,142877919.59876794,3476646417026.658,52862182001.858154,97469297.14013565,2345892928153.25,24353858242.242054,181149631397.06137,6211821045448.897,128287449395.20322,3865928117295.6475,164.0075066119436,0-18
50,3,4,19251003911.613705,11140426.973580189,31984135.134492908,147646514.07123518,3614386849261.746,53494318348.95351,100518996.14369477,2435071131350.213,19828398517.441685,181149631397.06137,6211821045448.897,127655313048.10786,3776749914098.6846,196.90976170931577,0-18
50,3,5,10452730634.382467,6766380.044523226,16824786.470759556,88000612.81884527,2037710156047.8809,25903275038.67613,61387155.54996336,1399668867479.6514,15088415054.851564,181149631397.06137,6211821045448.897,155246356358.38525,4812152177969.246,329.21937236412396,0-18
50,4,1,98175909017.19627,31349666.09533729,165123279.63224036,541132408.2056987,7589278246430.506,160912956881.12534,363524167.13365436,5198163856762.002,21108767597.037346,181149631397.06137,6211821045448.897,20236674515.936035,1013657188686.8955,48.97935696387791,65+
50,4,2,97070876091.46788,29823954.051107567,161468990.31702867,522895929.8233024,7244442792841.463,157189794140.65482,351691802.9950342,4972847144301.119,17856674700.746803,181149631397.06137,6211821045448.897,23959837256.406555,1238973901147.7783,70.72614356083702,65+
50,4,3,93165050382.2648,24680642.512763392,148666006.9713238,461132343.80190367,5991901822128.945,142318258469.9405,311566845.78791076,4156871880191.1606,14246761975.552242,181149631397.06137,6211821045448.897,38831372927.12088,2054949165257.7368,146.9653624997618,65+
50,4,4,94891911820.15355,26889653.902420737,154206153.63459104,487819451.3502286,6559763192311.349,148963973503.41803,328484687.2193503,4516006658397.266,12150106884.440035,181149631397.06137,6211821045448.897,32185657893.64334,1695814387051.6318,142.22097479308832,65+
50,4,5,90505595562.80582,21298910.20496829,139983265.77217785,420511151.4185803,5203407001391.372,132336131495.71785,284474516.6951982,3626250729367.592,9801922573.7434,181149631397.06137,6211821045448.897,48813499901.34352,2585570316081.3057,268.7619491138835,65+
50,5,1,49093047818.25918,19162994.56398159,82084539.09710081,295156788.57896847,5488222025379.108,101538711257.94728,197893231.14637324,3728724067050.694,65388147515.48452,181149631397.06137,6211821045448.897,79610920139.11409,2483096978398.2036,39.1922388981955,"0-18, 65+"
50,5,2,34492929364.808914,13832337.38378643,56053302.47383776,207106132.7826765,4243349865290.8564,78042203459.9424,139197664.4121769,2892870400071.231,52124161419.16343,181149631397.06137,6211821045448.897,103107427937.11897,3318950645377.6665,65.65205041469822,"0-18, 65+"
50,5,3,17214274943.57027,6791509.292575626,25143779.70927114,96597550.98165376,2229787163346.189,41080156329.26225,67523137.16573706,1543490969965.2676,39203836532.119644,181149631397.06137,6211821045448.897,140069475067.79913,4668330075483.63,122.65124987479004,"0-18, 65+"
50,5,4,17270895298.434593,7459575.6258319225,25586150.124736827,104096158.59244576,2437943729140.5835,41423439404.957436,72098793.15772544,1667126566200.674,32341609744.126324,181149631397.06137,6211821045448.897,139726191992.10394,4544694479248.224,144.84191443473472,"0-18, 65+"
50,5,5,8551668019.017493,3237855.7363108946,11056571.692388916,46861254.56252232,981946730422.54,15767348299.096743,34194038.519304655,706759222011.2295,25026652660.0037,181149631397.06137,6211821045448.897,165382283097.96463,5505061823437.668,226.5762099139148,"0-18, 65+"
51,1,1,92883552651.71138,29755937.011306167,89589942.69482957,542445916.3128369,7925472285262.888,98138158490.50839,371687491.3125073,5538369380398.32,10923540756.063541,112657745773.53181,5913482341387.744,14519587283.023422,375112960989.4238,35.66907076866687,0-5
51,1,2,86993795206.95416,28114137.853224598,82215483.56268768,503646662.26170105,7679223259883.941,93646275443.1125,346224295.41912234,5370778421076.344,9188697871.065077,112657745773.53181,5913482341387.744,19011470330.41931,542703920311.4004,61.13111983044344,0-5
51,1,3,69404297102.88765,23271263.10938092,62270515.822673656,397190397.0515799,6913263489083.296,79965092507.71199,276114265.31302255,4856212150380.282,7582053131.20603,112657745773.53181,5913482341387.744,32692653265.819824,1057270191007.4619,143.75563259867425,0-5
51,1,4,66155795188.59242,22409546.48353197,60778121.962282464,381341096.8100936,6791828751209.4,79803607250.97475,266427587.92722228,4785260942508.477,6760205210.603569,112657745773.53181,5913482341387.744,32854138522.557068,1128221398879.2676,171.75152251009268,0-5
51,1,5,44226646050.96313,16210291.893392373,39515465.004949965,260900723.0564345,5655085253772.577,63295538888.17039,189119158.88870975,4057244479379.599,5912934240.343509,112657745773.53181,5913482341387.744,49362206885.36143,1856237862008.145,322.27655364264655,0-5
51,2,1,72157834427.18674,24205222.214405213,72770674.27102949,434216452.9476629,6864537304113.833,82646443553.02444,297805254.4935752,4794909280508.518,23679607756.171497,112657745773.53181,5913482341387.744,30011302220.50737,1118573060879.2266,48.50521068282409,0-12
51,2,2,55994819437.24372,19652190.04397,55641441.46070046,335846783.7906992,6197104597685.8125,72666683845.78961,233241460.3487289,4344929579276.6924,17842114729.520954,112657745773.53181,5913482341387.744,39991061927.7422,1568552762111.0518,90.15432578613297,0-12
51,2,3,35465282221.36539,13606321.141524976,34139634.61911047,221700614.3910951,4853524318858.83,52730056262.500565,157102002.6327737,3433486698753.985,12646787374.92289,112657745773.53181,5913482341387.744,59927689511.03125,2479995642633.7593,200.83545780022865,0-12
51,2,4,36304628016.00987,13935351.165933777,35225820.22112909,225282783.5638391,5046780198177.532,56010884302.94835,159609647.4785219,3571993688990.7295,10196251278.55034,112657745773.53181,5913482341387.744,56646861470.583466,2341488652397.0146,235.19776517400174,0-12
51,2,5,25709521666.170544,10648385.617694575,24300403.286890198,165426852.72714025,4078991369254.561,42813453154.14463,118366223.15111367,2907697148640.3057,7822621884.091012,112657745773.53181,5913482341387.744,69844292619.38718,3005785192747.4385,393.1711810872236,0-12
51,3,1,54266344605.45045,18923816.22946664,56587903.3523079,331117617.6237698,5897462980411.737,70268911853.01138,230099239.99967763,4133992900715.354,42101191878.00588,112657745773.53181,5913482341387.744,42388833920.52043,1779489440672.3901,43.27379329003461,0-18
51,3,2,37709785890.46231,14087246.323994532,39146431.98754378,236179199.59283885,4882364751678.764,56140516604.142944,166825288.84515756,3445578957218.672,33040416541.478416,112657745773.53181,5913482341387.744,56517229169.38887,2467903384169.0723,76.40401900409891,0-18
51,3,3,18876468769.761528,8136254.984158446,19236190.169925343,127441154.17874171,3082194608159.0767,32204963255.918434,91030042.40068626,2194614721672.5142,24353858242.242054,112657745773.53181,5913482341387.744,80452782517.61337,3718867619715.23,156.00486643397133,0-18
51,3,4,19343292391.835503,8323933.699902099,19817485.3917307,130245103.72340204,3166051291635.4736,33378352488.675156,93377670.06498986,2263329645270.0947,19828398517.441685,112657745773.53181,5913482341387.744,79279393284.85666,3650152696117.6494,188.0853910678656,0-18
51,3,5,11399691928.930397,5065246.956361213,11445206.712552648,79192206.82665086,1787831604956.5874,17514989963.013573,58404533.941394515,1321333537736.6313,15088415054.851564,112657745773.53181,5913482341387.744,95142755810.51825,4592148803651.113,310.6549987140279,0-18
51,4,1,100038479880.73422,28177518.283753425,101093563.68107863,569465916.672871,7294659163489.214,100702759264.6471,389563721.8670739,5120387519193.965,21108767597.037346,112657745773.53181,5913482341387.744,11954986508.88472,793094822193.7793,38.13817197057275,65+
51,4,2,98907849091.65228,26941214.20064468,98826450.76200598,553801685.082807,7022710756525.854,98287986864.67847,379205813.4307356,4936747522993.796,17856674700.746803,112657745773.53181,5913482341387.744,14369758908.853348,976734818393.9482,55.5033114458512,65+
51,4,3,94845466832.10129,22778122.761355333,90824346.71375474,500842642.1029823,6064627756657.808,89108674747.76881,344124255.60731554,4290032085414.6753,14246761975.552242,112657745773.53181,5913482341387.744,23549071025.763,1623450255973.0688,115.60516907807676,65+
51,4,4,96756724584.18842,24583607.99188903,94558215.29750903,523887072.3227851,6470023386720.94,93375379283.68861,359288933.6885248,4565180790405.673,12150106884.440035,112657745773.53181,5913482341387.744,19282366489.8432,1348301550982.0713,112.55735694171572,65+
51,4,5,92263224644.88812,20063450.719752666,85851412.0976019,466105439.7502563,5419390244507.253,83334144487.29617,320932692.76479745,3856699113128.666,9801922573.7434,112657745773.53181,5913482341387.744,29323601286.23564,2056783228259.0781,212.8262913577188,65+
51,5,1,52568757352.024185,16862260.189310893,53248740.55941503,305228600.24648887,5271914164342.713,65146450721.23881,212992411.9051329,3713208339632.5127,65388147515.48452,112657745773.53181,5913482341387.744,47511295052.29301,2200274001755.2314,34.37603575288974,"0-18, 65+"
51,5,2,35660061648.37731,11642855.657255875,35208639.251800284,204742650.86077186,4131515569252.515,50220514839.35223,145688052.40576312,2937399651184.8413,52124161419.16343,112657745773.53181,5913482341387.744,62437230934.17959,2976082690202.903,58.29388595247447,"0-18, 65+"
51,5,3,17262755284.57541,5593239.151812954,15653289.235591762,96293742.71857175,2247115734199.182,25715558388.845684,69780947.87647639,1622538536380.0579,39203836532.119644,112657745773.53181,5913482341387.744,86942187384.68613,4290943805007.6865,111.66983590510529,"0-18, 65+"
51,5,4,17405561536.593777,5855100.379447709,16080723.564485636,99338757.21620393,2321609299783.2817,26191530690.098217,72297678.33543706,1685239284790.8975,32341609744.126324,112657745773.53181,5913482341387.744,86466215083.4336,4228243056596.8467,133.41046737674802,"0-18, 65+"
51,5,5,9464592823.677725,2727391.193636867,7924005.850760405,49568008.93041546,1024784834238.6564,10987081603.431786,37865696.13423443,785191140373.6604,25026652660.0037,112657745773.53181,5913482341387.744,101670664170.10004,5128291201014.084,208.9756842928674,"0-18, 65+"
52,1,1,92249911696.15694,28341178.277136277,89189982.20815498,547622883.5868378,8131790332093.196,100489297200.34663,376157352.5268002,5637049033314.387,10923540756.063541,114474257967.8957,6003730549097.134,13984960767.549072,366681515782.7471,34.848268070862666,0-5
52,1,2,86789304905.31319,26812498.459845897,82387736.6622316,509891159.14432716,7899491425056.38,96298635607.02226,351076210.0579296,5479548118949.381,9188697871.065077,114474257967.8957,6003730549097.134,18175622360.873444,524182430147.7529,59.02447333876272,0-5
52,1,3,70153508265.82268,22217945.197619405,63088923.52489605,404061852.10268193,7153024003186.933,82725340893.5215,279734302.29916453,4974868700037.63,7582053131.20603,114474257967.8957,6003730549097.134,31748917074.374207,1028861849059.5039,139.88437535060817,0-5
52,1,4,65826342955.49467,21035990.61268718,60349527.918929465,379464770.3313416,6996265154363.755,81881100487.7193,264065640.9488715,4874946070668.849,6760205210.603569,114474257967.8957,6003730549097.134,32593157480.176407,1128784478428.2852,171.79621028172468,0-5
52,1,5,45611967898.40254,15514679.592087358,40544716.53500613,269374014.8405024,5929863084190.047,65629724383.73078,192541362.87287304,4183768343585.687,5912934240.343509,114474257967.8957,6003730549097.134,48844533584.164925,1819962205511.4468,316.0540373246303,0-5
52,2,1,72918307099.2875,23255053.481363345,73413912.75532594,444498787.1729954,7128596948207.632,85842360926.0834,304924164.48478866,4945588695689.526,23679607756.171497,114474257967.8957,6003730549097.134,28631897041.8123,1058141853407.6074,45.89492197843435,0-12
52,2,2,58030855354.87067,19134200.310912002,57732419.46080699,354122756.9992304,6525465496611.918,76386581529.19922,243870807.90291908,4532447480738.787,17842114729.520954,114474257967.8957,6003730549097.134,38087676438.69649,1471283068358.3467,84.59595556235774,0-12
52,2,3,37349771976.21421,13322608.73114152,35864359.059473224,236626316.9777512,5254048882726.748,56273694351.67409,165675020.24949035,3664888246846.8936,12646787374.92289,114474257967.8957,6003730549097.134,58200563616.22162,2338842302250.24,189.53769007135514,0-12
52,2,4,38034872764.350876,13521663.356731428,36789542.89834468,238499082.94287914,5389577195064.13,58727194770.03236,166337321.84335658,3753362229495.3887,10196251278.55034,114474257967.8957,6003730549097.134,55747063197.86335,2250368319601.745,226.1728668506767,0-12
52,2,5,27052201039.36382,10351532.334598634,25437547.178220272,174127816.46882486,4435164109780.356,45371112494.73649,121751950.94592918,3099756194658.4336,7822621884.091012,114474257967.8957,6003730549097.134,69103145473.15921,2903974354438.7,380.06151185170455,0-12
52,3,1,54572642093.453026,18005705.46364069,56853467.591010496,338360495.90917164,6159361710836.156,72355810437.92871,231819189.52303457,4268238893329.8325,42101191878.00588,114474257967.8957,6003730549097.134,42118447529.966995,1735491655767.3013,42.22232255201096,0-18
52,3,2,39732447329.182144,13882529.006669939,41204936.891061306,254964742.89787745,5282984342658.313,59551654740.45511,178219449.67766684,3679045083925.0635,33040416541.478416,114474257967.8957,6003730549097.134,54922603227.4406,2324685465172.0703,72.02112798463628,0-18
52,3,3,20286489712.32384,8095193.421325103,20638090.153552327,136816326.93094933,3504384983147.636,36194873893.505104,95307542.52245997,2445382820348.2427,24353858242.242054,114474257967.8957,6003730549097.134,78279384074.3906,3558347728748.891,149.324475680634,0-18
52,3,4,20030675107.378914,8101703.547258044,20495572.12351338,136431276.45894,3500941592330.949,35619059457.32171,95097620.99355796,2448485102443.324,19828398517.441685,114474257967.8957,6003730549097.134,78855198510.574,3555245446653.8096,183.27756737225724,0-18
52,3,5,11508715631.913399,4960228.97358633,11538356.827808436,81879189.59145011,2041610984792.1863,18853183833.829315,58471658.23794623,1467455132556.2478,15088415054.851564,114474257967.8957,6003730549097.134,95621074134.06639,4536275416540.886,306.98363438680735,0-18
52,4,1,98919596728.09221,27147010.56123728,99697745.13517584,580955450.7791322,7626365530269.301,102676935435.91388,398925931.1421132,5305130809909.56,21108767597.037346,114474257967.8957,6003730549097.134,11797322531.981827,698599739187.5742,33.65412302986658,65+
52,4,2,97858896446.81613,26091430.70853467,97566019.43268543,567326231.5591071,7398602563028.026,100374819816.17107,389905189.8988157,5151894635717.152,17856674700.746803,114474257967.8957,6003730549097.134,14099438151.72464,851835913379.9814,48.493651032097866,65+
52,4,3,94065858797.34459,22470732.064586967,90053701.65278104,520388796.266202,6572350954085.9375,91503488062.39607,358841355.5045894,4597950972251.925,14246761975.552242,114474257967.8957,6003730549097.134,22970769905.499634,1405779576845.209,100.28597018764513,65+
