country_code,simulation_index,age_grp,ifr,iso3c,itz
MNG,15,1,6.047086573776388e-5,MNG,Eastern and Southern Asia
MYS,15,1,4.495123936448596e-5,MYS,Eastern and Southern Asia
NPL,15,1,7.380297018845838e-5,NPL,Eastern and Southern Asia
PHL,15,1,2.694546945307237e-4,PHL,Eastern and Southern Asia
PNG,15,1,4.4072945192714767e-4,PNG,Eastern and Southern Asia
PRK,15,1,9.266013033144267e-6,PRK,Eastern and Southern Asia
RUS,15,1,3.244336732610845e-5,RUS,Eastern and Southern Asia
SGP,15,1,1.2854454946097648e-5,SGP,Eastern and Southern Asia
THA,15,1,2.667612709632354e-5,THA,Eastern and Southern Asia
TLS,15,1,2.7096891242998634e-4,TLS,Eastern and Southern Asia
VNM,15,1,1.4102234988437618e-5,VNM,Eastern and Southern Asia
JPN,15,1,2.455853115952227e-6,JPN,Eastern and Southern Asia
TWN,15,1,3.3395021750464847e-6,TWN,Eastern and Southern Asia
BGD,16,1,2.7134016549919824e-4,BGD,Eastern and Southern Asia
BRN,16,1,1.1779017570041566e-5,BRN,Eastern and Southern Asia
BTN,16,1,1.1522017076016793e-4,BTN,Eastern and Southern Asia
CHN,16,1,2.1135032829000552e-5,CHN,Eastern and Southern Asia
HKG,16,1,3.018680701637468e-6,HKG,Eastern and Southern Asia
IDN,16,1,8.863415433950117e-5,IDN,Eastern and Southern Asia
IND,16,1,1.1388783185784928e-4,IND,Eastern and Southern Asia
KHM,16,1,7.380295730344275e-6,KHM,Eastern and Southern Asia
KOR,16,1,2.181107544242747e-6,KOR,Eastern and Southern Asia
LAO,16,1,9.092930953483683e-5,LAO,Eastern and Southern Asia
LKA,16,1,5.104561979105235e-5,LKA,Eastern and Southern Asia
MAC,16,1,9.330520427742798e-6,MAC,Eastern and Southern Asia
MDV,16,1,5.64807045870654e-5,MDV,Eastern and Southern Asia
MMR,16,1,1.58609185694745e-4,MMR,Eastern and Southern Asia
MNG,16,1,3.2184271698334115e-5,MNG,Eastern and Southern Asia
MYS,16,1,1.6052636102829347e-4,MYS,Eastern and Southern Asia
NPL,16,1,4.1029675769263334e-4,NPL,Eastern and Southern Asia
PHL,16,1,2.591310459338089e-4,PHL,Eastern and Southern Asia
PNG,16,1,7.81626663841427e-6,PNG,Eastern and Southern Asia
PRK,16,1,5.279562731533769e-5,PRK,Eastern and Southern Asia
RUS,16,1,4.419336098993805e-5,RUS,Eastern and Southern Asia
SGP,16,1,1.3436908433265657e-5,SGP,Eastern and Southern Asia
THA,16,1,1.3520577732013897e-5,THA,Eastern and Southern Asia
TLS,16,1,4.7425027028966273e-4,TLS,Eastern and Southern Asia
VNM,16,1,3.312045844077268e-5,VNM,Eastern and Southern Asia
JPN,16,1,1.9701289711226713e-6,JPN,Eastern and Southern Asia
TWN,16,1,2.111393988865694e-6,TWN,Eastern and Southern Asia
BGD,17,1,1.6067591182427677e-4,BGD,Eastern and Southern Asia
BRN,17,1,1.1270347287685645e-5,BRN,Eastern and Southern Asia
BTN,17,1,4.83954970413227e-5,BTN,Eastern and Southern Asia
CHN,17,1,2.0283499189763597e-5,CHN,Eastern and Southern Asia
HKG,17,1,3.4128759117248124e-6,HKG,Eastern and Southern Asia
IDN,17,1,9.268293120857212e-5,IDN,Eastern and Southern Asia
IND,17,1,8.397716505420712e-5,IND,Eastern and Southern Asia
KHM,17,1,1.996784421699037e-4,KHM,Eastern and Southern Asia
KOR,17,1,1.6002021345246959e-6,KOR,Eastern and Southern Asia
LAO,17,1,2.1052381417081053e-4,LAO,Eastern and Southern Asia
LKA,17,1,2.3766965491033343e-5,LKA,Eastern and Southern Asia
MAC,17,1,7.283721893464512e-6,MAC,Eastern and Southern Asia
MDV,17,1,7.528122539975467e-6,MDV,Eastern and Southern Asia
MMR,17,1,2.683849874112545e-4,MMR,Eastern and Southern Asia
MNG,17,1,2.9884915533746062e-5,MNG,Eastern and Southern Asia
MYS,17,1,1.7551099972154988e-4,MYS,Eastern and Southern Asia
NPL,17,1,1.6740645458666515e-5,NPL,Eastern and Southern Asia
PHL,17,1,2.4182430645166184e-4,PHL,Eastern and Southern Asia
PNG,17,1,2.7059004521801984e-4,PNG,Eastern and Southern Asia
PRK,17,1,9.446738485005556e-6,PRK,Eastern and Southern Asia
RUS,17,1,2.728120161586749e-5,RUS,Eastern and Southern Asia
SGP,17,1,1.3382052002124373e-5,SGP,Eastern and Southern Asia
THA,17,1,5.603569338212325e-6,THA,Eastern and Southern Asia
TLS,17,1,1.2428297376624648e-4,TLS,Eastern and Southern Asia
VNM,17,1,5.3650651607673183e-5,VNM,Eastern and Southern Asia
JPN,17,1,2.704530813324728e-6,JPN,Eastern and Southern Asia
TWN,17,1,2.4767166604840753e-6,TWN,Eastern and Southern Asia
BGD,18,1,1.7844906786103945e-4,BGD,Eastern and Southern Asia
BRN,18,1,1.4509774019149851e-5,BRN,Eastern and Southern Asia
BTN,18,1,2.4689623802248267e-4,BTN,Eastern and Southern Asia
CHN,18,1,2.4189550767744452e-5,CHN,Eastern and Southern Asia
HKG,18,1,3.3697147802564e-6,HKG,Eastern and Southern Asia
IDN,18,1,4.180179597886023e-4,IDN,Eastern and Southern Asia
IND,18,1,1.9997394055892907e-4,IND,Eastern and Southern Asia
KHM,18,1,3.893051326315018e-4,KHM,Eastern and Southern Asia
KOR,18,1,9.913729029468284e-7,KOR,Eastern and Southern Asia
LAO,18,1,1.4633169063742058e-4,LAO,Eastern and Southern Asia
LKA,18,1,3.6378849019155405e-5,LKA,Eastern and Southern Asia
MAC,18,1,1.3472153703271804e-5,MAC,Eastern and Southern Asia
MDV,18,1,1.1519343275601339e-5,MDV,Eastern and Southern Asia
MMR,18,1,1.7616962484585873e-4,MMR,Eastern and Southern Asia
MNG,18,1,4.630029348024096e-5,MNG,Eastern and Southern Asia
MYS,18,1,7.22451709978668e-5,MYS,Eastern and Southern Asia
NPL,18,1,2.0770382282786373e-4,NPL,Eastern and Southern Asia
PHL,18,1,2.8796638218390644e-4,PHL,Eastern and Southern Asia
PNG,18,1,1.5430257696889086e-4,PNG,Eastern and Southern Asia
PRK,18,1,2.7146121673347586e-5,PRK,Eastern and Southern Asia
RUS,18,1,1.821345707910315e-5,RUS,Eastern and Southern Asia
SGP,18,1,1.7114826192596538e-5,SGP,Eastern and Southern Asia
THA,18,1,1.4834220365278804e-5,THA,Eastern and Southern Asia
TLS,18,1,7.574085890693345e-4,TLS,Eastern and Southern Asia
VNM,18,1,1.0966043827391352e-5,VNM,Eastern and Southern Asia
JPN,18,1,3.3387214149462767e-6,JPN,Eastern and Southern Asia
TWN,18,1,2.8003139180403518e-6,TWN,Eastern and Southern Asia
BGD,19,1,3.4673487033051416e-4,BGD,Eastern and Southern Asia
BRN,19,1,1.1933010153136386e-5,BRN,Eastern and Southern Asia
BTN,19,1,4.5643745510366105e-4,BTN,Eastern and Southern Asia
CHN,19,1,2.3468023845459484e-5,CHN,Eastern and Southern Asia
HKG,19,1,3.552874681284435e-6,HKG,Eastern and Southern Asia
IDN,19,1,6.387907618030959e-6,IDN,Eastern and Southern Asia
IND,19,1,1.2908532195491472e-4,IND,Eastern and Southern Asia
KHM,19,1,1.4646116413079182e-4,KHM,Eastern and Southern Asia
KOR,19,1,2.394506494481277e-6,KOR,Eastern and Southern Asia
LAO,19,1,3.454204348179294e-4,LAO,Eastern and Southern Asia
LKA,19,1,1.8596420672747765e-5,LKA,Eastern and Southern Asia
MAC,19,1,1.2808841665389406e-5,MAC,Eastern and Southern Asia
MDV,19,1,2.704616323197654e-5,MDV,Eastern and Southern Asia
MMR,19,1,2.466985520826047e-4,MMR,Eastern and Southern Asia
MNG,19,1,5.843413305391523e-5,MNG,Eastern and Southern Asia
MYS,19,1,9.518221891703107e-5,MYS,Eastern and Southern Asia
NPL,19,1,1.237329332301844e-4,NPL,Eastern and Southern Asia
PHL,19,1,2.445025006515078e-4,PHL,Eastern and Southern Asia
PNG,19,1,4.7699311902032804e-4,PNG,Eastern and Southern Asia
PRK,19,1,1.0200233864266512e-5,PRK,Eastern and Southern Asia
RUS,19,1,6.152224655722974e-5,RUS,Eastern and Southern Asia
SGP,19,1,1.3888121975801069e-5,SGP,Eastern and Southern Asia
THA,19,1,1.3782720211580749e-5,THA,Eastern and Southern Asia
TLS,19,1,1.4705627548953874e-4,TLS,Eastern and Southern Asia
VNM,19,1,2.8864464215590193e-5,VNM,Eastern and Southern Asia
JPN,19,1,2.4558654289419858e-6,JPN,Eastern and Southern Asia
TWN,19,1,2.9157090942938896e-6,TWN,Eastern and Southern Asia
BGD,20,1,4.851742375512266e-4,BGD,Eastern and Southern Asia
BRN,20,1,6.084382167990027e-6,BRN,Eastern and Southern Asia
BTN,20,1,1.2327010087058681e-5,BTN,Eastern and Southern Asia
CHN,20,1,1.2937403889855461e-5,CHN,Eastern and Southern Asia
HKG,20,1,3.6719475924263775e-6,HKG,Eastern and Southern Asia
IDN,20,1,3.3820963397069106e-4,IDN,Eastern and Southern Asia
IND,20,1,2.695037978800897e-4,IND,Eastern and Southern Asia
KHM,20,1,1.8665157623544404e-4,KHM,Eastern and Southern Asia
KOR,20,1,1.5849687370070262e-6,KOR,Eastern and Southern Asia
LAO,20,1,2.1333411987630257e-4,LAO,Eastern and Southern Asia
LKA,20,1,9.981973208544063e-6,LKA,Eastern and Southern Asia
MAC,20,1,8.027333319511569e-6,MAC,Eastern and Southern Asia
MDV,20,1,2.1029576456166572e-5,MDV,Eastern and Southern Asia
MMR,20,1,1.8253610647471431e-4,MMR,Eastern and Southern Asia
MNG,20,1,5.607264067067658e-5,MNG,Eastern and Southern Asia
MYS,20,1,4.053207254302712e-5,MYS,Eastern and Southern Asia
NPL,20,1,2.8737371636008643e-4,NPL,Eastern and Southern Asia
PHL,20,1,2.7073576387065046e-4,PHL,Eastern and Southern Asia
PNG,20,1,4.0500907273058854e-4,PNG,Eastern and Southern Asia
PRK,20,1,9.754334421194365e-5,PRK,Eastern and Southern Asia
RUS,20,1,2.9021798343830773e-5,RUS,Eastern and Southern Asia
SGP,20,1,1.3741803606905984e-5,SGP,Eastern and Southern Asia
THA,20,1,3.0099702746326288e-5,THA,Eastern and Southern Asia
TLS,20,1,3.7096924330158116e-4,TLS,Eastern and Southern Asia
VNM,20,1,2.715247250720343e-5,VNM,Eastern and Southern Asia
JPN,20,1,2.4846093994568263e-6,JPN,Eastern and Southern Asia
TWN,20,1,2.776394730241766e-6,TWN,Eastern and Southern Asia
BGD,21,1,5.264072337042113e-4,BGD,Eastern and Southern Asia
BRN,21,1,4.482260708978695e-6,BRN,Eastern and Southern Asia
BTN,21,1,7.91431066821914e-5,BTN,Eastern and Southern Asia
CHN,21,1,2.1763426524286503e-5,CHN,Eastern and Southern Asia
HKG,21,1,4.2538912593196615e-06,HKG,Eastern and Southern Asia
IDN,21,1,2.648620183203445e-4,IDN,Eastern and Southern Asia
IND,21,1,2.4687963206519904e-4,IND,Eastern and Southern Asia
KHM,21,1,4.772882818970629e-5,KHM,Eastern and Southern Asia
KOR,21,1,1.8582133708758823e-6,KOR,Eastern and Southern Asia
LAO,21,1,8.112652646902104e-5,LAO,Eastern and Southern Asia
LKA,21,1,7.080338496449963e-6,LKA,Eastern and Southern Asia
MAC,21,1,8.893040980961135e-6,MAC,Eastern and Southern Asia
MDV,21,1,2.2967023126679735e-5,MDV,Eastern and Southern Asia
MMR,21,1,4.0410753448631844e-4,MMR,Eastern and Southern Asia
MNG,21,1,5.4253985273152084e-5,MNG,Eastern and Southern Asia
MYS,21,1,1.9571695259893026e-4,MYS,Eastern and Southern Asia
NPL,21,1,4.4971748822248184e-4,NPL,Eastern and Southern Asia
PHL,21,1,1.8788258524715006e-4,PHL,Eastern and Southern Asia
PNG,21,1,2.8512752524843875e-4,PNG,Eastern and Southern Asia
PRK,21,1,2.6598021652423867e-5,PRK,Eastern and Southern Asia
RUS,21,1,3.013494481190174e-5,RUS,Eastern and Southern Asia
SGP,21,1,1.3345590892968598e-5,SGP,Eastern and Southern Asia
THA,21,1,4.1512315473139946e-5,THA,Eastern and Southern Asia
TLS,21,1,7.269451901024126e-5,TLS,Eastern and Southern Asia
VNM,21,1,1.4775465983861844e-5,VNM,Eastern and Southern Asia
JPN,21,1,2.9046098445921436e-6,JPN,Eastern and Southern Asia
TWN,21,1,2.6989234032986795e-6,TWN,Eastern and Southern Asia
BGD,22,1,3.508904410858138e-4,BGD,Eastern and Southern Asia
BRN,22,1,1.1226998227535056e-5,BRN,Eastern and Southern Asia
BTN,22,1,2.2715801080472756e-4,BTN,Eastern and Southern Asia
CHN,22,1,1.8581684499821398e-5,CHN,Eastern and Southern Asia
HKG,22,1,4.068214134996454e-6,HKG,Eastern and Southern Asia
IDN,22,1,1.3089018167815797e-4,IDN,Eastern and Southern Asia
IND,22,1,2.3560496482530943e-4,IND,Eastern and Southern Asia
KHM,22,1,3.185095784478856e-4,KHM,Eastern and Southern Asia
KOR,22,1,1.3068587600638422e-6,KOR,Eastern and Southern Asia
LAO,22,1,1.658420256839093e-4,LAO,Eastern and Southern Asia
LKA,22,1,2.2100849731924755e-5,LKA,Eastern and Southern Asia
MAC,22,1,1.2403999383824861e-5,MAC,Eastern and Southern Asia
MDV,22,1,2.561092404672219e-5,MDV,Eastern and Southern Asia
MMR,22,1,1.935323809556711e-4,MMR,Eastern and Southern Asia
MNG,22,1,3.614151640308788e-5,MNG,Eastern and Southern Asia
MYS,22,1,2.2806265817878195e-5,MYS,Eastern and Southern Asia
NPL,22,1,1.969423503833617e-4,NPL,Eastern and Southern Asia
PHL,22,1,3.1095763433843513e-4,PHL,Eastern and Southern Asia
PNG,22,1,1.7191839499269842e-4,PNG,Eastern and Southern Asia
PRK,22,1,3.3608200499673844e-5,PRK,Eastern and Southern Asia
RUS,22,1,2.2573996061971217e-05,RUS,Eastern and Southern Asia
SGP,22,1,1.1819916911903281e-5,SGP,Eastern and Southern Asia
THA,22,1,3.4229675980162566e-5,THA,Eastern and Southern Asia
TLS,22,1,1.6183859098302993e-4,TLS,Eastern and Southern Asia
VNM,22,1,2.918781567932545e-5,VNM,Eastern and Southern Asia
JPN,22,1,2.657337960679462e-6,JPN,Eastern and Southern Asia
TWN,22,1,2.811924969802299e-6,TWN,Eastern and Southern Asia
BGD,23,1,4.4423964736821256e-4,BGD,Eastern and Southern Asia
BRN,23,1,1.0465061788477034e-5,BRN,Eastern and Southern Asia
BTN,23,1,2.1258296977999202e-4,BTN,Eastern and Southern Asia
CHN,23,1,1.639553363043705e-5,CHN,Eastern and Southern Asia
HKG,23,1,3.685149798753439e-6,HKG,Eastern and Southern Asia
IDN,23,1,6.067688603686648e-5,IDN,Eastern and Southern Asia
IND,23,1,1.0589997107048797e-4,IND,Eastern and Southern Asia
KHM,23,1,1.031231975966612e-4,KHM,Eastern and Southern Asia
KOR,23,1,1.693094363504188e-6,KOR,Eastern and Southern Asia
LAO,23,1,2.8212021998876946e-4,LAO,Eastern and Southern Asia
LKA,23,1,1.8446080807500434e-5,LKA,Eastern and Southern Asia
MAC,23,1,1.4347224616564418e-5,MAC,Eastern and Southern Asia
MDV,23,1,5.544342125986185e-5,MDV,Eastern and Southern Asia
MMR,23,1,5.533780359062065e-4,MMR,Eastern and Southern Asia
MNG,23,1,3.5728017430161787e-5,MNG,Eastern and Southern Asia
MYS,23,1,2.433034714450513e-4,MYS,Eastern and Southern Asia
NPL,23,1,9.866138157006665e-5,NPL,Eastern and Southern Asia
PHL,23,1,2.680583931520733e-4,PHL,Eastern and Southern Asia
PNG,23,1,1.6155843644016023e-4,PNG,Eastern and Southern Asia
PRK,23,1,1.4403341382765663e-5,PRK,Eastern and Southern Asia
RUS,23,1,2.3119483872541315e-5,RUS,Eastern and Southern Asia
SGP,23,1,1.3525997178228184e-5,SGP,Eastern and Southern Asia
THA,23,1,4.008063047906593e-5,THA,Eastern and Southern Asia
TLS,23,1,2.437396882196383e-4,TLS,Eastern and Southern Asia
VNM,23,1,3.1287609498018246e-5,VNM,Eastern and Southern Asia
JPN,23,1,2.8380943878404113e-6,JPN,Eastern and Southern Asia
TWN,23,1,2.866593630661089e-6,TWN,Eastern and Southern Asia
BGD,24,1,8.469482967249307e-4,BGD,Eastern and Southern Asia
BRN,24,1,9.738529984079001e-6,BRN,Eastern and Southern Asia
BTN,24,1,2.381655063601274e-4,BTN,Eastern and Southern Asia
CHN,24,1,3.122229058469446e-5,CHN,Eastern and Southern Asia
HKG,24,1,4.010004577012996e-6,HKG,Eastern and Southern Asia
IDN,24,1,8.094236964673939e-5,IDN,Eastern and Southern Asia
IND,24,1,1.1336251043541937e-4,IND,Eastern and Southern Asia
KHM,24,1,2.0341563975356195e-4,KHM,Eastern and Southern Asia
KOR,24,1,1.6721613730008788e-6,KOR,Eastern and Southern Asia
LAO,24,1,7.424718855516079e-5,LAO,Eastern and Southern Asia
LKA,24,1,3.539457976285447e-5,LKA,Eastern and Southern Asia
MAC,24,1,1.2544253462571338e-5,MAC,Eastern and Southern Asia
MDV,24,1,3.929960994995149e-5,MDV,Eastern and Southern Asia
MMR,24,1,2.890547449704957e-4,MMR,Eastern and Southern Asia
MNG,24,1,5.15519230194372e-5,MNG,Eastern and Southern Asia
MYS,24,1,1.0378867012870066e-4,MYS,Eastern and Southern Asia
NPL,24,1,1.6410731815475138e-4,NPL,Eastern and Southern Asia
PHL,24,1,1.4928227409051145e-4,PHL,Eastern and Southern Asia
PNG,24,1,1.879472206588077e-4,PNG,Eastern and Southern Asia
PRK,24,1,2.528237665087301e-5,PRK,Eastern and Southern Asia
RUS,24,1,4.2673420555432496e-5,RUS,Eastern and Southern Asia
SGP,24,1,1.4853581722605868e-5,SGP,Eastern and Southern Asia
THA,24,1,2.269396772443322e-5,THA,Eastern and Southern Asia
TLS,24,1,1.203198062375213e-5,TLS,Eastern and Southern Asia
VNM,24,1,8.85395251981277e-5,VNM,Eastern and Southern Asia
JPN,24,1,2.4418545298599294e-6,JPN,Eastern and Southern Asia
TWN,24,1,1.9178662904029266e-6,TWN,Eastern and Southern Asia
BGD,25,1,3.5789487442193843e-4,BGD,Eastern and Southern Asia
BRN,25,1,2.4294588898605893e-5,BRN,Eastern and Southern Asia
BTN,25,1,4.610928634459588e-4,BTN,Eastern and Southern Asia
CHN,25,1,1.811662535522205e-5,CHN,Eastern and Southern Asia
HKG,25,1,3.3596970344634492e-6,HKG,Eastern and Southern Asia
IDN,25,1,6.306345274961894e-5,IDN,Eastern and Southern Asia
IND,25,1,1.5050112543423734e-4,IND,Eastern and Southern Asia
KHM,25,1,1.567902816353569e-4,KHM,Eastern and Southern Asia
KOR,25,1,2.327212926860283e-6,KOR,Eastern and Southern Asia
LAO,25,1,4.213781853892257e-4,LAO,Eastern and Southern Asia
LKA,25,1,2.061187981319556e-5,LKA,Eastern and Southern Asia
MAC,25,1,1.1082832129413347e-5,MAC,Eastern and Southern Asia
MDV,25,1,8.853919326496986e-6,MDV,Eastern and Southern Asia
MMR,25,1,5.556654477408437e-5,MMR,Eastern and Southern Asia
MNG,25,1,1.9925705372885897e-5,MNG,Eastern and Southern Asia
MYS,25,1,2.9139592960386863e-5,MYS,Eastern and Southern Asia
NPL,25,1,2.0572514849960996e-4,NPL,Eastern and Southern Asia
PHL,25,1,2.445740817458764e-4,PHL,Eastern and Southern Asia
PNG,25,1,6.713048154064823e-5,PNG,Eastern and Southern Asia
PRK,25,1,3.5635591180006736e-5,PRK,Eastern and Southern Asia
RUS,25,1,5.2618072046165464e-5,RUS,Eastern and Southern Asia
SGP,25,1,1.369537921143656e-5,SGP,Eastern and Southern Asia
THA,25,1,6.355393852819326e-5,THA,Eastern and Southern Asia
TLS,25,1,3.682139560805429e-4,TLS,Eastern and Southern Asia
VNM,25,1,3.336722508207907e-5,VNM,Eastern and Southern Asia
JPN,25,1,2.981149676038576e-6,JPN,Eastern and Southern Asia
TWN,25,1,2.4843019817418704e-6,TWN,Eastern and Southern Asia
BGD,26,1,1.9766129409763968e-4,BGD,Eastern and Southern Asia
BRN,26,1,1.8358402164954482e-5,BRN,Eastern and Southern Asia
BTN,26,1,1.9724226392147732e-4,BTN,Eastern and Southern Asia
CHN,26,1,1.4708406454665688e-5,CHN,Eastern and Southern Asia
HKG,26,1,3.0272468586113625e-6,HKG,Eastern and Southern Asia
IDN,26,1,2.8439340690350376e-4,IDN,Eastern and Southern Asia
IND,26,1,1.4241693929264467e-4,IND,Eastern and Southern Asia
KHM,26,1,2.0670109896217038e-4,KHM,Eastern and Southern Asia
KOR,26,1,2.7370282457990228e-6,KOR,Eastern and Southern Asia
LAO,26,1,1.1856377180129724e-4,LAO,Eastern and Southern Asia
LKA,26,1,1.3759224287799636e-5,LKA,Eastern and Southern Asia
MAC,26,1,6.542826468590583e-6,MAC,Eastern and Southern Asia
MDV,26,1,5.298182556898522e-5,MDV,Eastern and Southern Asia
MMR,26,1,3.8968954579008715e-4,MMR,Eastern and Southern Asia
MNG,26,1,7.302222263201725e-5,MNG,Eastern and Southern Asia
MYS,26,1,2.0553929306200608e-4,MYS,Eastern and Southern Asia
NPL,26,1,1.4258906056217034e-4,NPL,Eastern and Southern Asia
PHL,26,1,2.7674782459090005e-4,PHL,Eastern and Southern Asia
PNG,26,1,2.876163661629205e-4,PNG,Eastern and Southern Asia
PRK,26,1,7.727745424307009e-5,PRK,Eastern and Southern Asia
RUS,26,1,1.879576861738831e-5,RUS,Eastern and Southern Asia
SGP,26,1,1.213713902320967e-5,SGP,Eastern and Southern Asia
THA,26,1,1.893948675608146e-5,THA,Eastern and Southern Asia
TLS,26,1,2.7746566125795845e-4,TLS,Eastern and Southern Asia
VNM,26,1,1.1029890980660653e-5,VNM,Eastern and Southern Asia
JPN,26,1,2.7508694622773713e-6,JPN,Eastern and Southern Asia
TWN,26,1,2.755190451895694e-6,TWN,Eastern and Southern Asia
BGD,27,1,2.719846105999165e-4,BGD,Eastern and Southern Asia
BRN,27,1,2.3978498576252423e-5,BRN,Eastern and Southern Asia
BTN,27,1,4.094211588857866e-4,BTN,Eastern and Southern Asia
CHN,27,1,2.1851856319437042e-5,CHN,Eastern and Southern Asia
HKG,27,1,3.5814422221137584e-6,HKG,Eastern and Southern Asia
IDN,27,1,7.347970041015272e-5,IDN,Eastern and Southern Asia
IND,27,1,9.263697922840077e-5,IND,Eastern and Southern Asia
KHM,27,1,3.322954801338458e-4,KHM,Eastern and Southern Asia
KOR,27,1,2.638168833600045e-6,KOR,Eastern and Southern Asia
LAO,27,1,3.447620953069538e-4,LAO,Eastern and Southern Asia
LKA,27,1,6.243995173820904e-5,LKA,Eastern and Southern Asia
MAC,27,1,9.051932060809132e-6,MAC,Eastern and Southern Asia
MDV,27,1,1.5684972848437794e-4,MDV,Eastern and Southern Asia
MMR,27,1,3.967032558557961e-4,MMR,Eastern and Southern Asia
MNG,27,1,2.9382938759850628e-5,MNG,Eastern and Southern Asia
MYS,27,1,4.628176302578021e-5,MYS,Eastern and Southern Asia
NPL,27,1,1.273990520903708e-4,NPL,Eastern and Southern Asia
PHL,27,1,3.398783356161539e-4,PHL,Eastern and Southern Asia
PNG,27,1,1.0574634044976606e-4,PNG,Eastern and Southern Asia
PRK,27,1,6.8881026391577e-5,PRK,Eastern and Southern Asia
RUS,27,1,1.2101184995346393e-5,RUS,Eastern and Southern Asia
SGP,27,1,1.3749507700512887e-5,SGP,Eastern and Southern Asia
THA,27,1,4.1448550684200626e-5,THA,Eastern and Southern Asia
TLS,27,1,5.490493664045683e-5,TLS,Eastern and Southern Asia
VNM,27,1,2.8697977432845893e-5,VNM,Eastern and Southern Asia
JPN,27,1,2.4432531955563153e-6,JPN,Eastern and Southern Asia
TWN,27,1,3.1019687774287404e-6,TWN,Eastern and Southern Asia
BGD,28,1,2.7422942764112766e-4,BGD,Eastern and Southern Asia
BRN,28,1,3.851810781011119e-6,BRN,Eastern and Southern Asia
BTN,28,1,4.756679899994028e-4,BTN,Eastern and Southern Asia
CHN,28,1,2.3686107103638932e-5,CHN,Eastern and Southern Asia
HKG,28,1,3.794288235458476e-6,HKG,Eastern and Southern Asia
IDN,28,1,3.369144957512123e-5,IDN,Eastern and Southern Asia
IND,28,1,1.7208742608663415e-4,IND,Eastern and Southern Asia
KHM,28,1,2.8742900165755594e-4,KHM,Eastern and Southern Asia
KOR,28,1,1.3590889637216032e-6,KOR,Eastern and Southern Asia
LAO,28,1,2.0618154958365983e-4,LAO,Eastern and Southern Asia
LKA,28,1,5.448347746796776e-6,LKA,Eastern and Southern Asia
MAC,28,1,5.300767650978483e-6,MAC,Eastern and Southern Asia
MDV,28,1,9.15814522109089e-5,MDV,Eastern and Southern Asia
MMR,28,1,8.181719899774693e-4,MMR,Eastern and Southern Asia
MNG,28,1,5.7578993555326225e-5,MNG,Eastern and Southern Asia
MYS,28,1,2.0086999305753587e-4,MYS,Eastern and Southern Asia
NPL,28,1,3.500758165065083e-5,NPL,Eastern and Southern Asia
PHL,28,1,2.1912023220229415e-4,PHL,Eastern and Southern Asia
PNG,28,1,1.0576785358087359e-4,PNG,Eastern and Southern Asia
