country,ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,cluster_name,STRAIN,metasource,SPEC_PROCESSED_NB,orig_value,lag_val,lead_val,value,flu_peak,over_peak,flu_included,over_inclusion,flu_end,over_end_thresh,start_end_vec,seq,epidem_inclusion,epid_index
Argentina,2017,5,2017-01-30,Southern America,INF_B,NONSENT,465,3,1,0,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,6,2017-02-06,Southern America,INF_B,NONSENT,446,0,3,0,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,7,2017-02-13,Southern America,INF_B,NONSENT,447,0,0,1,0.33333333333333337,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,8,2017-02-20,Southern America,INF_B,NONSENT,452,1,0,0,0.33333333333333337,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,9,2017-02-27,Southern America,INF_B,NONSENT,380,0,1,2,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,10,2017-03-06,Southern America,INF_B,NONSENT,483,2,0,3,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,11,2017-03-13,Southern America,INF_B,NONSENT,688,3,2,3,2.6666666666666665,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,12,2017-03-20,Southern America,INF_B,NONSENT,788,3,3,0,2,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,13,2017-03-27,Southern America,INF_B,NONSENT,836,0,3,3,2,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,14,2017-04-03,Southern America,INF_B,NONSENT,841,3,0,2,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,15,2017-04-10,Southern America,INF_B,NONSENT,648,2,3,2,2.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,16,2017-04-17,Southern America,INF_B,NONSENT,1063,2,2,5,3,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,17,2017-04-24,Southern America,INF_B,NONSENT,1254,5,2,15,7.333333333333333,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,18,2017-05-01,Southern America,INF_B,NONSENT,1395,15,5,18,12.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,19,2017-05-08,Southern America,INF_B,NONSENT,1835,18,15,21,18,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,20,2017-05-15,Southern America,INF_B,NONSENT,2087,21,18,34,24.333333333333332,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,21,2017-05-22,Southern America,INF_B,NONSENT,4574,34,21,65,40,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,22,2017-05-29,Southern America,INF_B,NONSENT,3811,65,34,65,54.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,23,2017-06-05,Southern America,INF_B,NONSENT,4694,65,65,54,61.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,24,2017-06-12,Southern America,INF_B,NONSENT,5077,54,65,56,58.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,25,2017-06-19,Southern America,INF_B,NONSENT,4747,56,54,53,54.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,26,2017-06-26,Southern America,INF_B,NONSENT,4726,53,56,70,59.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,27,2017-07-03,Southern America,INF_B,NONSENT,4057,70,53,47,56.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,28,2017-07-10,Southern America,INF_B,NONSENT,3557,47,70,51,56,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,29,2017-07-17,Southern America,INF_B,NONSENT,3327,51,47,79,59,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,30,2017-07-24,Southern America,INF_B,NONSENT,3136,79,51,48,59.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,31,2017-07-31,Southern America,INF_B,NONSENT,2556,48,79,52,59.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,32,2017-08-07,Southern America,INF_B,NONSENT,2275,52,48,39,46.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,33,2017-08-14,Southern America,INF_B,NONSENT,2320,39,52,58,49.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,34,2017-08-21,Southern America,INF_B,NONSENT,2031,58,39,46,47.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,35,2017-08-28,Southern America,INF_B,NONSENT,1887,46,58,22,42,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,36,2017-09-04,Southern America,INF_B,NONSENT,1725,22,46,27,31.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,37,2017-09-11,Southern America,INF_B,NONSENT,1641,27,22,12,20.333333333333332,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,38,2017-09-18,Southern America,INF_B,NONSENT,1609,12,27,11,16.666666666666668,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,39,2017-09-25,Southern America,INF_B,NONSENT,1464,11,12,17,13.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,40,2017-10-02,Southern America,INF_B,NONSENT,1325,17,11,10,12.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,41,2017-10-09,Southern America,INF_B,NONSENT,1236,10,17,15,14,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,42,2017-10-16,Southern America,INF_B,NONSENT,1087,15,10,9,11.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,43,2017-10-23,Southern America,INF_B,NONSENT,976,9,15,8,10.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,44,2017-10-30,Southern America,INF_B,NONSENT,853,8,9,9,8.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,45,2017-11-06,Southern America,INF_B,NONSENT,742,9,8,7,8,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,46,2017-11-13,Southern America,INF_B,NONSENT,699,7,9,3,6.333333333333333,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,12,1,6
Argentina,2017,47,2017-11-20,Southern America,INF_B,NONSENT,571,3,7,6,5.333333333333333,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,FALSE,0,0,0
Argentina,2017,48,2017-11-27,Southern America,INF_B,NONSENT,579,6,3,1,3.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,49,2017-12-04,Southern America,INF_B,NONSENT,453,1,6,2,3,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,50,2017-12-11,Southern America,INF_B,NONSENT,438,2,1,1,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,51,2017-12-18,Southern America,INF_B,NONSENT,212,1,2,0,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2017,52,2017-12-25,Southern America,INF_B,NONSENT,165,0,1,4,1.6666666666666665,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,1,2018-01-01,Southern America,INF_B,NONSENT,432,4,0,0,1.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,2,2018-01-08,Southern America,INF_B,NONSENT,489,0,4,0,1.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,3,2018-01-15,Southern America,INF_B,NONSENT,451,0,0,2,0.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,4,2018-01-22,Southern America,INF_B,NONSENT,453,2,0,1,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,5,2018-01-29,Southern America,INF_B,NONSENT,464,1,2,1,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,6,2018-02-05,Southern America,INF_B,NONSENT,421,1,1,3,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,7,2018-02-12,Southern America,INF_B,NONSENT,342,3,1,1,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,8,2018-02-19,Southern America,INF_B,NONSENT,512,1,3,3,2.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,9,2018-02-26,Southern America,INF_B,NONSENT,495,3,1,0,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,10,2018-03-05,Southern America,INF_B,NONSENT,436,0,3,1,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,11,2018-03-12,Southern America,INF_B,NONSENT,644,1,0,1,0.6666666666666666,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,12,2018-03-19,Southern America,INF_B,NONSENT,813,1,1,1,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,13,2018-03-26,Southern America,INF_B,NONSENT,615,1,1,2,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,14,2018-04-02,Southern America,INF_B,NONSENT,755,2,1,3,2,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,15,2018-04-09,Southern America,INF_B,NONSENT,750,3,2,1,2,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,16,2018-04-16,Southern America,INF_B,NONSENT,694,1,3,1,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,17,2018-04-23,Southern America,INF_B,NONSENT,591,1,1,2,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,18,2018-04-30,Southern America,INF_B,NONSENT,1143,2,1,1,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,19,2018-05-07,Southern America,INF_B,NONSENT,1205,1,2,11,4.666666666666667,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,TRUE,13,1,7
Argentina,2018,20,2018-05-14,Southern America,INF_B,NONSENT,1448,11,1,7,6.333333333333333,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,21,2018-05-21,Southern America,INF_B,NONSENT,1761,7,11,9,9,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,22,2018-05-28,Southern America,INF_B,NONSENT,2469,9,7,15,10.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,23,2018-06-04,Southern America,INF_B,NONSENT,2560,15,9,20,14.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,24,2018-06-11,Southern America,INF_B,NONSENT,2996,20,15,19,18,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,25,2018-06-18,Southern America,INF_B,NONSENT,3290,19,20,18,19,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,26,2018-06-25,Southern America,INF_B,NONSENT,3408,18,19,28,21.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,27,2018-07-02,Southern America,INF_B,NONSENT,3353,28,18,44,30,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,28,2018-07-09,Southern America,INF_B,NONSENT,3090,44,28,87,53,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,29,2018-07-16,Southern America,INF_B,NONSENT,3425,87,44,76,69,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,30,2018-07-23,Southern America,INF_B,NONSENT,3106,76,87,75,79.33333333333333,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,31,2018-07-30,Southern America,INF_B,NONSENT,2681,75,76,124,91.66666666666667,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,32,2018-08-06,Southern America,INF_B,NONSENT,2642,124,75,148,115.66666666666667,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,33,2018-08-13,Southern America,INF_B,NONSENT,2616,148,124,149,140.33333333333334,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,34,2018-08-20,Southern America,INF_B,NONSENT,2599,149,148,177,158,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,35,2018-08-27,Southern America,INF_B,NONSENT,2790,177,149,141,155.66666666666666,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,36,2018-09-03,Southern America,INF_B,NONSENT,2773,141,177,152,156.66666666666666,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,37,2018-09-10,Southern America,INF_B,NONSENT,2772,152,141,100,131,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,38,2018-09-17,Southern America,INF_B,NONSENT,2206,100,152,73,108.33333333333333,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,39,2018-09-24,Southern America,INF_B,NONSENT,2116,73,100,50,74.33333333333333,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,40,2018-10-01,Southern America,INF_B,NONSENT,1628,50,73,48,57,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,41,2018-10-08,Southern America,INF_B,NONSENT,1561,48,50,26,41.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,42,2018-10-15,Southern America,INF_B,NONSENT,1350,26,48,26,33.333333333333336,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,43,2018-10-22,Southern America,INF_B,NONSENT,1305,26,26,21,24.333333333333332,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,44,2018-10-29,Southern America,INF_B,NONSENT,1145,21,26,21,22.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,45,2018-11-05,Southern America,INF_B,NONSENT,949,21,21,14,18.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,46,2018-11-12,Southern America,INF_B,NONSENT,799,14,21,3,12.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,13,1,7
Argentina,2018,47,2018-11-19,Southern America,INF_B,NONSENT,757,3,14,1,6,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,FALSE,0,0,0
Argentina,2018,48,2018-11-26,Southern America,INF_B,NONSENT,581,1,3,1,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,49,2018-12-03,Southern America,INF_B,NONSENT,469,1,1,0,0.6666666666666666,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,50,2018-12-10,Southern America,INF_B,NONSENT,445,0,1,4,1.6666666666666665,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,51,2018-12-17,Southern America,INF_B,NONSENT,188,4,0,0,1.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2018,52,2018-12-24,Southern America,INF_B,NONSENT,65,0,4,29,11,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,14,0,0
Argentina,2019,1,2018-12-31,Southern America,INF_B,NONSENT,611,29,0,0,9.666666666666668,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,14,0,0
Argentina,2019,2,2019-01-07,Southern America,INF_B,NONSENT,692,0,29,3,10.666666666666668,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,14,0,0
Argentina,2019,3,2019-01-14,Southern America,INF_B,NONSENT,663,3,0,1,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,4,2019-01-21,Southern America,INF_B,NONSENT,751,1,3,1,1.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,5,2019-01-28,Southern America,INF_B,NONSENT,646,1,1,1,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,6,2019-02-04,Southern America,INF_B,NONSENT,759,1,1,1,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,7,2019-02-11,Southern America,INF_B,NONSENT,812,1,1,0,0.6666666666666666,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,8,2019-02-18,Southern America,INF_B,NONSENT,726,0,1,0,0.33333333333333337,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,9,2019-02-25,Southern America,INF_B,NONSENT,704,0,0,2,0.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,10,2019-03-04,Southern America,INF_B,NONSENT,635,2,0,0,0.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,11,2019-03-11,Southern America,INF_B,NONSENT,885,0,2,2,1.3333333333333333,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,12,2019-03-18,Southern America,INF_B,NONSENT,1228,2,0,0,0.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,13,2019-03-25,Southern America,INF_B,NONSENT,1440,0,2,5,2.3333333333333335,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,14,2019-04-01,Southern America,INF_B,NONSENT,1349,5,0,0,1.6666666666666665,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,15,2019-04-08,Southern America,INF_B,NONSENT,1396,0,5,1,2,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,16,2019-04-15,Southern America,INF_B,NONSENT,1130,1,0,0,0.33333333333333337,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,17,2019-04-22,Southern America,INF_B,NONSENT,1585,0,1,2,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,18,2019-04-29,Southern America,INF_B,NONSENT,1498,2,0,0,0.6666666666666667,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,19,2019-05-06,Southern America,INF_B,NONSENT,1810,0,2,1,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,20,2019-05-13,Southern America,INF_B,NONSENT,2249,1,0,2,1,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,21,2019-05-20,Southern America,INF_B,NONSENT,2773,2,1,5,2.6666666666666665,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,22,2019-05-27,Southern America,INF_B,NONSENT,3351,5,2,5,4,17.583333333333332,FALSE,4.5,FALSE,6,FALSE,FALSE,0,0,0
Argentina,2019,23,2019-06-03,Southern America,INF_B,NONSENT,3839,5,5,5,5,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,TRUE,15,1,8
Argentina,2019,24,2019-06-10,Southern America,INF_B,NONSENT,4474,5,5,7,5.666666666666667,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,TRUE,15,1,8
Argentina,2019,25,2019-06-17,Southern America,INF_B,NONSENT,3983,7,5,6,6,17.583333333333332,FALSE,4.5,TRUE,6,FALSE,TRUE,15,1,8
Argentina,2019,26,2019-06-24,Southern America,INF_B,NONSENT,4750,6,7,14,9,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,27,2019-07-01,Southern America,INF_B,NONSENT,4801,14,6,0,6.666666666666667,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,28,2019-07-08,Southern America,INF_B,NONSENT,4113,0,14,10,8,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,29,2019-07-15,Southern America,INF_B,NONSENT,4719,10,0,16,8.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,30,2019-07-22,Southern America,INF_B,NONSENT,3846,16,10,5,10.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,31,2019-07-29,Southern America,INF_B,NONSENT,3499,5,16,4,8.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,32,2019-08-05,Southern America,INF_B,NONSENT,3005,4,5,12,7,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,33,2019-08-12,Southern America,INF_B,NONSENT,2850,12,4,18,11.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,34,2019-08-19,Southern America,INF_B,NONSENT,2720,18,12,25,18.333333333333332,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,35,2019-08-26,Southern America,INF_B,NONSENT,2654,25,18,25,22.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,36,2019-09-02,Southern America,INF_B,NONSENT,2361,25,25,27,25.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,37,2019-09-09,Southern America,INF_B,NONSENT,2130,27,25,28,26.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,38,2019-09-16,Southern America,INF_B,NONSENT,2089,28,27,22,25.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,39,2019-09-23,Southern America,INF_B,NONSENT,1969,22,28,30,26.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,40,2019-09-30,Southern America,INF_B,NONSENT,1745,30,22,31,27.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,41,2019-10-07,Southern America,INF_B,NONSENT,1604,31,30,31,30.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,42,2019-10-14,Southern America,INF_B,NONSENT,1231,31,31,36,32.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,43,2019-10-21,Southern America,INF_B,NONSENT,1272,36,31,35,34,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,44,2019-10-28,Southern America,INF_B,NONSENT,1241,35,36,43,38,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,45,2019-11-04,Southern America,INF_B,NONSENT,977,43,35,41,39.666666666666664,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,46,2019-11-11,Southern America,INF_B,NONSENT,899,41,43,27,37,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,47,2019-11-18,Southern America,INF_B,NONSENT,657,27,41,14,27.333333333333332,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,48,2019-11-25,Southern America,INF_B,NONSENT,407,14,27,15,18.666666666666668,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,49,2019-12-02,Southern America,INF_B,NONSENT,250,15,14,13,14,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,50,2019-12-09,Southern America,INF_B,NONSENT,222,13,15,7,11.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,51,2019-12-16,Southern America,INF_B,NONSENT,150,7,13,1,7,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2019,52,2019-12-23,Southern America,INF_B,NONSENT,52,1,7,15,7.666666666666667,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2020,1,2019-12-30,Southern America,INF_B,NONSENT,511,15,1,19,11.666666666666666,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2020,2,2020-01-06,Southern America,INF_B,NONSENT,556,19,15,17,17,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2020,3,2020-01-13,Southern America,INF_B,NONSENT,501,17,19,18,18,17.583333333333332,TRUE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2020,4,2020-01-20,Southern America,INF_B,NONSENT,495,18,17,7,14,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
Argentina,2020,5,2020-01-27,Southern America,INF_B,NONSENT,530,7,18,9,11.333333333333334,17.583333333333332,FALSE,4.5,TRUE,6,TRUE,TRUE,15,1,8
