country,country_code,vacc_program,year,age1,age2,age3,age4
Hong Kong SAR China,HKG,2,2051,60998.90841233374,202964.53929114455,0,694304.0495200108
Hong Kong SAR China,HKG,2,2052,60949.79391716912,202598.0908226424,0,698530.1160503626
Hong Kong SAR China,HKG,2,2053,59951.12236183507,197855.90891846587,0,688113.2662724191
Hong Kong SAR China,HKG,2,2054,59404.54679570632,195420.66851126487,0,684729.4977789216
Indonesia,IDN,2,2025,11884327.527970474,38791354.66355605,0,13136949.201298675
Indonesia,IDN,2,2026,8619352.182317354,24321396.34494238,0,9805407.910562009
Indonesia,IDN,2,2027,8589826.815646995,24208568.306919094,0,10490328.44762476
Indonesia,IDN,2,2028,8625462.065426176,24108279.699752375,0,11131409.221272612
Indonesia,IDN,2,2029,8664912.046014646,24020622.58713192,0,11728634.601274583
Indonesia,IDN,2,2030,8775082.743472598,24211754.295468234,0,12397622.059409931
Indonesia,IDN,2,2031,8752905.552130684,23882723.791715972,0,12799883.377267906
Indonesia,IDN,2,2032,8794522.444299547,23832057.633278877,0,13278517.980739051
Indonesia,IDN,2,2033,8837201.12012608,23792374.236639585,0,13722734.83209796
Indonesia,IDN,2,2034,8879261.662474286,23762945.212076303,0,14134816.28986864
Indonesia,IDN,2,2035,8920363.764609078,23743008.228727974,0,14516950.178522836
Indonesia,IDN,2,2036,9030757.687047824,23995624.410866007,0,15013823.235840373
Indonesia,IDN,2,2037,9002476.245026438,23728516.535205875,0,15199756.123248925
Indonesia,IDN,2,2038,9037869.971874569,23732865.062439535,0,15503824.47952226
Indonesia,IDN,2,2039,9073159.553022098,23743558.83459648,0,15785588.159338059
Indonesia,IDN,2,2040,9107014.060783165,23759917.129690446,0,16046588.06286179
Indonesia,IDN,2,2041,9211409.642566608,24045689.17690615,0,16446780.75833697
Indonesia,IDN,2,2042,9174189.554078292,23807131.654156864,0,16512340.831171645
Indonesia,IDN,2,2043,9202002.563363826,23837314.61715554,0,16719425.068646088
Indonesia,IDN,2,2044,9229916.024612043,23870761.759200193,0,16911238.838102646
Indonesia,IDN,2,2045,9256620.212076975,23907025.282491293,0,17088858.228701994
Indonesia,IDN,2,2046,9282158.99617607,23945697.55009612,0,17253329.992175717
Indonesia,IDN,2,2047,9379980.806803979,24253067.33854006,0,17576649.0705354
Indonesia,IDN,2,2048,9333849.696194706,24028805.040944275,0,17546945.79334932
Indonesia,IDN,2,2049,9354364.599721612,24073080.452964585,0,17677497.943132445
Indonesia,IDN,2,2050,9375422.039202377,24118354.264609676,0,17798569.462074585
Indonesia,IDN,2,2051,9395671.803900223,24164395.701339737,0,17910845.896788023
Indonesia,IDN,2,2052,9489466.898608167,24480165.197718997,0,18192830.479565397
Indonesia,IDN,2,2053,9437885.055967074,24258006.405392695,0,18111895.522526678
Indonesia,IDN,2,2054,9454066.990520416,24305744.02608655,0,18201526.540181234
India,IND,2,2025,61295861.25611693,201939275.42042872,0,68456084.50433116
India,IND,2,2026,44863973.06579204,126533481.15391251,0,51277956.71577746
India,IND,2,2027,44889421.600537434,125918908.94174863,0,55104701.408354074
India,IND,2,2028,45238497.786709495,125407322.67943735,0,58719067.041558735
India,IND,2,2029,45588526.25768451,124991785.21459357,0,62117933.69553009
India,IND,2,2030,46294385.29246673,126052135.80135335,0,65916754.343116954
India,IND,2,2031,46295445.4227635,124424216.75723734,0,68302328.16898523
India,IND,2,2032,46621050.020844616,124261766.47610839,0,71107473.76078613
India,IND,2,2033,46945463.82724244,124169683.67506012,0,73737404.55938223
India,IND,2,2034,47261249.84849592,124141938.18980443,0,76202453.6274741
India,IND,2,2035,47567864.195008196,124172754.3115496,0,78512667.15913205
India,IND,2,2036,48239730.807593666,125638016.99259372,0,81456998.06274928
India,IND,2,2037,48172622.800494164,124388324.25139765,0,82707679.2205342
India,IND,2,2038,48441351.27023911,124565438.13160639,0,84608303.26310693
India,IND,2,2039,48708416.52749857,124780335.25107855,0,86390112.03103134
India,IND,2,2040,48966873.29133004,125028880.69447294,0,88060517.15232672
India,IND,2,2041,49602837.45158449,126700349.77874899,0,90505713.4704476
India,IND,2,2042,49479789.37198772,125612019.89726661,0,91096691.72272061
India,IND,2,2043,49704040.8580217,125942462.11517699,0,92473822.26311274
India,IND,2,2044,49928847.24698402,126292428.91478443,0,93766638.2920202
India,IND,2,2045,50147026.97526746,126659336.35209547,0,94980577.88752307
India,IND,2,2046,50358852.21207298,127040839.1919805,0,96120938.42718793
India,IND,2,2047,50961686.723179996,128851543.51343398,0,98155879.187220335
India,IND,2,2048,50786511.098673925,127839341.60718568,0,98202032.73289084
India,IND,2,2049,50970768.74837171,128255370.72227772,0,99150030.02802037
India,IND,2,2050,51158267.23898619,128677943.95699286,0,100043449.44666517
India,IND,2,2051,51341432.31677472,129105779.39001524,0,100885913.1602074
India,IND,2,2052,51925368.218963,130977841.29523593,0,102693765.9871715
