country,country_code,vacc_program,year,age1,age2,age3,age4
Chile,CHL,5,2045,168522.98500237655,288263.61422550376,0,497563.60386249545
Chile,CHL,5,2046,168145.08446720656,286683.95185693906,0,499896.7781705809
Chile,CHL,5,2047,167755.86843051863,285170.91841064126,0,501971.9474817884
Chile,CHL,5,2048,168575.73047698571,288641.33293711575,0,510582.99046718964
Chile,CHL,5,2049,167000.4977648252,282324.02592308086,0,505431.4704214849
Chile,CHL,5,2050,166521.77703053743,280983.00821788015,0,506801.9150203804
Chile,CHL,5,2051,166081.2612898229,279687.9066250789,0,507965.1460505414
Chile,CHL,5,2052,165628.4049192365,278435.8364344854,0,508932.4686290776
Chile,CHL,5,2053,166372.54469818968,282032.2966969209,0,516651.4656710583
Chile,CHL,5,2054,164752.37666298982,276044.239093951,0,510348.244842852
Colombia,COL,5,2025,1804449.118599107,5683598.934208546,0,2760918.2589785145
Colombia,COL,5,2026,630173.9932152617,1023710.1401646254,0,841934.284412321
Colombia,COL,5,2027,587216.6242999323,1020200.3973958927,0,873182.9528463124
Colombia,COL,5,2028,582689.7051142108,1015604.2236334342,0,903426.3828301603
Colombia,COL,5,2029,579572.2425510327,1010226.7155732283,0,932507.626239279
Colombia,COL,5,2030,577408.9320682302,1004384.1932735201,0,960349.9329492394
Colombia,COL,5,2031,580229.8562048582,1015637.0586191067,0,998095.6029349507
Colombia,COL,5,2032,575279.440605198,992201.2023112826,0,1012228.7632180917
Colombia,COL,5,2033,574641.571209196,986172.2898580747,0,1036140.8338399606
Colombia,COL,5,2034,574460.2524484078,980314.4962389809,0,1058748.100051917
Colombia,COL,5,2035,574493.4255248655,974689.9043579163,0,1080071.4222566164
Colombia,COL,5,2036,578841.6439738021,986156.2749582484,0,1113501.452626913
Colombia,COL,5,2037,575150.1091869322,964286.4475211581,0,1119079.214672892
Colombia,COL,5,2038,575309.8041411542,959549.8687418377,0,1136723.6059572604
Colombia,COL,5,2039,575653.6907103484,955121.820054291,0,1153234.0582030488
Colombia,COL,5,2040,575998.5626748927,950997.7664832402,0,1168654.8034395967
Colombia,COL,5,2041,576322.8630840395,947167.990590499,0,1183030.3213107667
Colombia,COL,5,2042,580781.7712439313,959988.4738048915,0,1211590.2159363385
Colombia,COL,5,2043,577078.2238787671,940330.5588157956,0,1208934.4325401834
Colombia,COL,5,2044,577105.4890262248,937297.1908944085,0,1220436.7680167723
Colombia,COL,5,2045,577249.0279890702,934490.4455765297,0,1231084.7730925702
Colombia,COL,5,2046,577338.5548212652,931891.9163487036,0,1240920.1390192276
Colombia,COL,5,2047,577371.3009908119,929483.55711579,0,1249986.2800180914
Colombia,COL,5,2048,581522.7627765888,943335.9758393501,0,1274698.882597323
Colombia,COL,5,2049,577483.0714369058,925172.4653712901,0,1266070.6482771654
Colombia,COL,5,2050,577167.2785234267,923244.0327003655,0,1273049.3274312553
