country,country_code,vacc_program,year,age1,age2,age3,age4
Tonga,TON,4,2054,3179.428795672337,5623.661606108267,0,3438.331960634173
Vanuatu,VUT,4,2025,24195.590239783745,64181.083874850396,0,6965.751621293421
Vanuatu,VUT,4,2026,10936.149794129273,18284.986269228953,0,3745.3844286537155
Vanuatu,VUT,4,2027,10395.89008499676,18447.19279227941,0,4109.706012184507
Vanuatu,VUT,4,2028,10432.648063076502,18588.27823572578,0,4472.709090670551
Vanuatu,VUT,4,2029,10502.935573844055,18711.729950243745,0,4830.522210955383
Vanuatu,VUT,4,2030,10596.133035566092,18828.568209816927,0,5180.915466801243
Vanuatu,VUT,4,2031,10798.342124052326,19251.733547263815,0,5582.0566058816485
Vanuatu,VUT,4,2032,10845.142859165417,19062.250886390488,0,5859.308987737487
Vanuatu,VUT,4,2033,10982.889677612424,19185.69647723954,0,6183.3309137095775
Vanuatu,VUT,4,2034,11134.299788026945,19317.966156085826,0,6497.08850113483
Vanuatu,VUT,4,2035,11292.687225817754,19456.849320472058,0,6802.290306330949
Vanuatu,VUT,4,2036,11553.502882386476,19923.77530169733,0,7179.4373025055565
Vanuatu,VUT,4,2037,11636.574203939825,19767.689396847964,0,7386.9631921131095
Vanuatu,VUT,4,2038,11807.065925494831,19937.429063259962,0,7666.586628351011
Vanuatu,VUT,4,2039,11985.755145277659,20118.19753484171,0,7937.079509257899
Vanuatu,VUT,4,2040,12168.873806904148,20307.783985162678,0,8201.53137280724
Vanuatu,VUT,4,2041,12352.993978212764,20508.392892987187,0,8459.35583938942
Vanuatu,VUT,4,2042,12644.263177736128,21055.044979729904,0,8814.512306725153
Vanuatu,VUT,4,2043,12738.239358123543,20942.684829119375,0,8956.985802994559
Vanuatu,VUT,4,2044,12926.861478636725,21174.14986635659,0,9196.300173862712
Vanuatu,VUT,4,2045,13121.606522049433,21414.439592553383,0,9432.415803817104
Vanuatu,VUT,4,2046,13317.241920648534,21661.342807671164,0,9663.034687957903
Vanuatu,VUT,4,2047,13514.947568060848,21917.063987749014,0,9889.328662310618
Vanuatu,VUT,4,2048,13827.548393104087,22540.25602532221,0,10234.788973707398
Vanuatu,VUT,4,2049,13924.383500417574,22454.967489121467,0,10332.929285301136
Vanuatu,VUT,4,2050,14123.784364109328,22737.135339598888,0,10549.098389757059
Vanuatu,VUT,4,2051,14328.92752669423,23028.12836074276,0,10762.50590987346
Vanuatu,VUT,4,2052,14535.905305366625,23325.73487236179,0,10973.57399460923
Vanuatu,VUT,4,2053,14867.41547047363,24012.026053369726,0,11321.308417176982
