exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
ARG,26,2011,TRUE,TRUE,TRUE,FALSE,1,ARGA110509,INF_A,9978,05,09,0.6592342762587469,0.08741291335817283,1831.749490923867,5.194149755129952e-4,2,119,NA,NA,FALSE
ARG,27,2016,TRUE,TRUE,TRUE,TRUE,2,ARGA160307,INF_A,5920,03,07,0.6419531849078389,0.09733536092657111,215.13840266764146,8.609599115239435e-4,2,35,NA,NA,FALSE
ARG,27,2016,TRUE,TRUE,TRUE,TRUE,2,ARGB160314,INF_B,2967,03,14,0.5166980690424576,0.08579160205079493,1718.2800417143808,4.3190313476933065e-4,2,NA,101.222955630397,NA,FALSE
ARG,28,2013,FALSE,FALSE,TRUE,TRUE,2,ARGA130506,INF_A,672,05,06,0.6674520813202578,0.09019134947534553,3356.0141939121286,0.0011321269060223433,2,84,NA,NA,FALSE
ARG,28,2013,FALSE,FALSE,TRUE,TRUE,2,ARGB130617,INF_B,5457,06,17,0.7148540093992141,0.07994975860101307,2966.9479921544275,1.4762876464869814e-4,2,147,NA,NA,FALSE
ARG,29,2018,FALSE,TRUE,TRUE,TRUE,2,ARGA180521,INF_A,9929,05,21,0.6323320871961411,0.0930445519667817,914.829822799742,6.031273320002377e-4,2,84,NA,NA,FALSE
ARG,29,2018,FALSE,TRUE,TRUE,TRUE,2,ARGB180514,INF_B,9889,05,14,0.5767552311951062,0.10086581852875665,751.2930376333478,3.698965389542123e-4,2,91,NA,NA,FALSE
ARG,30,2011,FALSE,TRUE,TRUE,TRUE,1,ARGA110509,INF_A,3019,05,09,0.6751090849309133,0.08548193251508625,1847.9918012452144,5.2321952856378e-4,2,119,NA,NA,FALSE
ARG,1,2012,FALSE,FALSE,TRUE,TRUE,2,ARGA120625,INF_A,8381,06,25,0.6842906899799096,0.08448709511921494,2603.9865180635193,4.566717878503622e-4,3,126,NA,NA,FALSE
ARG,1,2012,FALSE,FALSE,TRUE,TRUE,2,ARGB120702,INF_B,4822,07,02,0.6260070799003519,0.09342878671273873,1879.6723903021186,2.384911462577663e-4,3,105,NA,NA,FALSE
ARG,2,2015,FALSE,TRUE,TRUE,FALSE,1,ARGA150601,INF_A,8734,06,01,0.5922803918006407,0.08197188636570311,2584.3318873437656,3.1143526673437546e-4,3,98,NA,NA,FALSE
ARG,3,2014,TRUE,TRUE,TRUE,TRUE,2,ARGA140526,INF_A,5765,05,26,0.6149655690920901,0.09575351276258745,4808.542014883865,3.494719656056521e-4,3,119,NA,NA,FALSE
ARG,3,2014,TRUE,TRUE,TRUE,TRUE,2,ARGB140602,INF_B,4754,06,02,0.638800440228795,0.09333278724553969,2535.968208485361,9.474128023882377e-5,3,91,NA,NA,FALSE
ARG,4,2010,TRUE,TRUE,TRUE,TRUE,2,ARGA100906,INF_A,9992,09,06,0.635909774839856,0.09973085670290774,6338.464207683278,1.3839184944753152e-4,3,70,NA,NA,FALSE
ARG,4,2010,TRUE,TRUE,TRUE,TRUE,2,ARGB100524,INF_B,6405,05,24,0.7044286670213081,0.08084663512441603,5406.728422241933,2.381799257858762e-4,3,168,NA,NA,FALSE
ARG,5,2019,TRUE,TRUE,FALSE,TRUE,2,ARGA190318,INF_A,7456,03,18,0.5668524338615016,0.08374457928077282,566.087065753861,0.0011228060917945492,3,84,NA,NA,FALSE
ARG,5,2019,TRUE,TRUE,FALSE,TRUE,2,ARGB190715,INF_B,6741,07,15,0.6378864463838456,0.0875604971400611,3052.8372244953416,1.9072141853922629e-4,3,196,NA,NA,FALSE
ARG,6,2015,TRUE,TRUE,FALSE,TRUE,1,ARGA150601,INF_A,5732,06,01,0.6315911957452396,0.07723941129077289,2488.041554898869,2.983839229713479e-4,3,91,NA,NA,FALSE
ARG,7,2014,TRUE,FALSE,TRUE,TRUE,2,ARGA140526,INF_A,2591,05,26,0.7067332368115308,0.08285264197221939,5029.889335465442,3.820688342262349e-4,3,126,NA,NA,FALSE
ARG,7,2014,TRUE,FALSE,TRUE,TRUE,2,ARGB140602,INF_B,4087,06,02,0.6395797294783406,0.09227379195381062,3441.505667479676,1.1655613948845169e-4,3,105,NA,NA,FALSE
ARG,8,2011,FALSE,TRUE,TRUE,TRUE,1,ARGA110509,INF_A,4933,05,09,0.6850564964368797,0.08410763972494474,1937.233705977338,5.027905719713631e-4,3,119,NA,NA,FALSE
ARG,9,2017,FALSE,TRUE,FALSE,TRUE,2,ARGA170327,INF_A,5277,03,27,0.6011918710313141,0.08516797188510723,463.9929465667473,6.390388747101618e-4,3,49,NA,NA,FALSE
ARG,9,2017,FALSE,TRUE,FALSE,TRUE,2,ARGB170424,INF_B,4297,04,24,0.62909476460690394,0.08855831763106682,4052.6189016729513,3.553642332430686e-4,3,NA,8.06771650678253,NA,FALSE
ARG,10,2017,TRUE,FALSE,FALSE,FALSE,2,ARGA170327,INF_A,7871,03,27,0.5768906839520741,0.08878695099995121,432.458664209323,6.357500818627218e-4,3,49,NA,NA,FALSE
ARG,10,2017,TRUE,FALSE,FALSE,FALSE,2,ARGB170424,INF_B,7170,04,24,0.6076500472970213,0.09166586667359368,3673.807736850816,3.582613458997319e-4,3,NA,10,NA,FALSE
ARG,11,2017,TRUE,FALSE,TRUE,TRUE,2,ARGA170327,INF_A,3298,03,27,0.6285405798841621,0.08143513964353048,450.9735943941606,6.398979080061355e-4,3,49,NA,NA,FALSE
ARG,11,2017,TRUE,FALSE,TRUE,TRUE,2,ARGB170424,INF_B,2520,04,24,0.585474191860083,0.09531384606108678,3714.317727759287,3.3823009918320843e-4,3,203,NA,NA,FALSE
ARG,12,2015,TRUE,TRUE,TRUE,TRUE,1,ARGA150601,INF_A,9540,06,01,0.7096261866382901,0.068597491085794493,2578.8612725084427,3.114902425898355e-4,3,98,NA,NA,FALSE
ARG,13,2010,FALSE,TRUE,FALSE,FALSE,2,ARGA100906,INF_A,8178,09,06,0.6879656710602087,0.09232702267107444,6820.0720528882885,1.4396332489066875e-4,3,70,NA,NA,FALSE
ARG,13,2010,FALSE,TRUE,FALSE,FALSE,2,ARGB100524,INF_B,30,05,24,0.6397117478292365,0.08931099683859442,5771.338810294301,2.1589137176511209e-4,3,161,NA,NA,FALSE
ARG,14,2018,FALSE,TRUE,TRUE,TRUE,2,ARGA180521,INF_A,8319,05,21,0.5814604915198268,0.10080576516743112,976.1275020652422,6.088021541042882e-4,3,84,NA,NA,FALSE
ARG,14,2018,FALSE,TRUE,TRUE,TRUE,2,ARGB180514,INF_B,7764,05,14,0.68607269117971,0.08510608571721862,632.8237109288922,3.7856848580816493e-4,3,77,NA,NA,FALSE
ARG,15,2018,TRUE,FALSE,TRUE,TRUE,2,ARGA180521,INF_A,2778,05,21,0.6589954541900955,0.08921677727876878,955.1665123486798,6.03281813210792e-4,3,84,NA,NA,FALSE
ARG,15,2018,TRUE,FALSE,TRUE,TRUE,2,ARGB180514,INF_B,1575,05,14,0.6661484209755709,0.08758226866804222,644.0002609428836,3.8225804805312036e-4,3,77,NA,NA,FALSE
ARG,16,2016,TRUE,TRUE,TRUE,TRUE,2,ARGA160307,INF_A,6663,03,07,0.7108616991111788,0.0878086192488901,223.1285656423563,8.79327663231197e-4,3,42,NA,NA,FALSE
