exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB120102,INF_B,6822,01,02,0.5718317697465842,0.08831194428692228,1003.3574644903654,0.0011658745324650765,4,77,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB121224,INF_B,8832,12,24,0.5798993036745007,0.08348077449835734,2017.4785707811843,0.0012009564033478894,4,140,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANA131125,INF_A,5776,11,25,0.6135377611717373,0.08511479030264259,4003.557515243668,0.0030941668339604282,4,84,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANB131209,INF_B,3035,12,09,0.5595198234525659,0.08658883050444839,967.2690164198538,0.0020721249914489063,4,112,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANA141103,INF_A,3754,11,03,0.5671920518975416,0.08262643141161875,3048.0761269978266,0.005957855786609021,4,91,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANB141124,INF_B,6756,11,24,0.6018298160371378,0.07538585853832187,473.5740327233838,0.001924488550404971,4,84,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANA151214,INF_A,9402,12,14,0.6223041432455937,0.08345832040991885,537.3274255918478,0.004400495857713586,4,49,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,6833,12,21,0.6088023394840482,0.0813460946210331,834.0898075168393,0.0024452687419597133,4,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,5771,10,17,0.5564241312565561,0.08224897621708513,673.8650142416956,0.007017757241606175,4,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,114,12,26,0.5974010460556011,0.08187393457782477,881.3097001154182,0.0010811407389679872,4,98,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,9209,09,25,0.6715252024910957,0.06717136664932827,460.4350982873175,0.00849322158106984,4,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,1941,10,23,0.6145778134781187,0.0746118133483682,501.09513106813864,0.0056334273219744045,4,77,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANA181015,INF_A,4744,10,15,0.6040055926332492,0.0782666109900648,2005.6715381054382,0.016812020541026863,4,189,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANB181231,INF_B,8290,12,31,0.6732046316436052,0.07138508543798298,1375.8775086559046,7.497424074899694e-4,4,133,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANA191014,INF_A,7946,10,14,0.5853559549142343,0.0845128226691993,467.97119570489343,0.007127998154419392,4,77,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANB191104,INF_B,2712,11,04,0.6166380462821068,0.08080278852417312,1297.4942161767553,0.004902445086401564,4,91,NA,NA,FALSE
CAN,1,2010,TRUE,TRUE,TRUE,TRUE,1,CANA101122,INF_A,8829,11,22,0.6851413804901071,0.07184305102990543,4729.233483710618,0.0038905916991795186,5,133,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANA111226,INF_A,4065,12,26,0.5832101846329951,0.07847993383284053,2079.6953572556763,0.0012045532153421683,5,105,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANB110103,INF_B,3225,01,03,0.6186171428202099,0.07954800374172717,2284.049013496581,6.850672938071236e-4,5,119,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANA121105,INF_A,2237,11,05,0.6074102674160853,0.07796833778060523,2204.9687333679703,0.003503181206135429,5,84,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB120102,INF_B,3940,01,02,0.5760874540881699,0.08799324684459923,922.3258203781273,0.0011578854952891127,5,70,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB121224,INF_B,8706,12,24,0.5995604790099015,0.0811123970321181,1707.810032471845,0.0011119233922657272,5,119,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANA131125,INF_A,9544,11,25,0.5888697156273759,0.08887974812488487,3876.2126753416733,0.003080932424904822,5,77,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANB131209,INF_B,5878,12,09,0.5216920541782768,0.0929607657726263,935.7311957352263,0.0020507470642191277,5,112,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANA141103,INF_A,3879,11,03,0.6057783211914656,0.07752446331630163,2993.8883812210665,0.0059128869447915,5,91,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANB141124,INF_B,9228,11,24,0.5588710831700685,0.08086077181494672,519.0357066060499,0.001970293828866467,5,84,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANA151214,INF_A,3471,12,14,0.6654088925769439,0.07818568898155948,530.0784057337441,0.004343306851049692,5,56,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,3671,12,21,0.6164717941430907,0.08025045037679064,868.3924904144835,0.00245025916474488,5,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,4657,10,17,0.6094860146009033,0.07517729251224109,673.5546316651397,0.007021067328041168,5,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,3460,12,26,0.6296679735598537,0.07764032780394939,865.7607240426947,0.0011022011491063205,5,98,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,5912,09,25,0.5934135170196326,0.0759343523645677,468.7386655260589,0.008464163151342437,5,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,7310,10,23,0.6139550914192827,0.07465488716548732,501.6223460404474,0.005681517392861309,5,77,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANA181015,INF_A,3714,10,15,0.5042654073764016,0.0935475054458984,2016.5005394831,0.016952096636711215,5,196,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANB181231,INF_B,7516,12,31,0.5696597758510581,0.08407330404231031,1485.1023647643108,7.940993938474137e-4,5,140,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANA191014,INF_A,7564,10,14,0.6577981343336,0.07518927034074739,485.4432903392002,0.0071961098077924415,5,84,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANB191104,INF_B,7181,11,04,0.5994329401990632,0.0831227578095099,1307.7653223285865,0.004858921956658574,5,91,NA,NA,FALSE
CAN,1,2010,TRUE,TRUE,TRUE,TRUE,1,CANA101122,INF_A,6476,11,22,0.52375522934519,0.09386952247675331,4777.046246587921,0.0037893474568615007,6,126,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANA111226,INF_A,64,12,26,0.6678485712133443,0.06865019785697411,2155.3792766287406,0.0012559859241965527,6,105,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANB110103,INF_B,6511,01,03,0.5658527979567696,0.08723302256766599,2356.782438173815,6.60307948053004e-4,6,112,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANA121105,INF_A,8642,11,05,0.6618585016336077,0.07156136339821713,2206.3925363170156,0.0035419334109644133,6,84,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB120102,INF_B,5963,01,02,0.5875574938308677,0.08616655519759417,915.5202206365967,0.0011656865296192258,6,70,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB121224,INF_B,2773,12,24,0.6220649494222665,0.07825985318856485,1679.9800242924625,0.0011281589559094555,6,119,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANA131125,INF_A,2786,11,25,0.6389197370814678,0.08175154889738132,3878.8610782505843,0.003137798243746997,6,84,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANB131209,INF_B,7005,12,09,0.5859200404904036,0.08297384485388733,881.4176641604101,0.0019959880350368703,6,105,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANA141103,INF_A,1246,11,03,0.6599187394003662,0.07116113668968996,3032.973129946265,0.005937800080780534,6,91,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANB141124,INF_B,234,11,24,0.5325022745198877,0.08501271032306766,492.771962678104,0.001970705718014835,6,84,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANA151214,INF_A,6004,12,14,0.6449442343683183,0.0805970182736673,549.2679052467311,0.004367033160035822,6,56,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,4286,12,21,0.5828187636342362,0.08483950181744891,869.8291831177374,0.0024469739280886522,6,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,4856,10,17,0.6387055661578018,0.0718100549004634,655.626326363655,0.006996390713296134,6,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,1297,12,26,0.652550456174769,0.07516006261505345,825.4360166188379,0.0010554995442653267,6,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,8630,09,25,0.4963126677564157,0.09060908986570597,471.51512004001995,0.008453575048119753,6,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,6197,10,23,0.6578421871162334,0.06966151807604916,519.3741178692243,0.005707745519557391,6,77,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANA181015,INF_A,1666,10,15,0.5946906388282,0.07948926240567826,1984.3056207440584,0.01683806286235651,6,189,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANB181231,INF_B,6967,12,31,0.5590928568316932,0.08573595336663212,1502.3740360835875,7.376188398575137e-4,6,147,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANA191014,INF_A,2479,10,14,0.622977411858667,0.07937849634989176,486.30495472254097,0.007174085166248692,6,84,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANB191104,INF_B,901,11,04,0.6708431324299092,0.07438850162160165,1315.7599212115238,0.004799696361784123,6,91,NA,NA,FALSE
CAN,1,2010,TRUE,TRUE,TRUE,TRUE,1,CANA101122,INF_A,9570,11,22,0.5750563902658599,0.08568200192528092,4670.43778373615,0.003740340663657897,7,126,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANA111226,INF_A,9238,12,26,0.5648366253193162,0.08117456806019088,2040.3766617583046,0.0012205731504131988,7,105,NA,NA,FALSE
