exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,1590,09,17,0.5354865568623736,0.070609480812514,20024.24439341982,2.996109440760334e-5,4,161,NA,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,828,09,03,0.5938240251430239,0.06503171463778613,9535.9698928482,2.5377748401968268e-5,4,119,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,1434,05,13,0.5415820463894003,0.0678287026379018,9281.080562665516,8.863069723228483e-5,4,NA,2042.44931469194,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,5,09,30,0.6220096963652473,0.06773325914144528,3948.805567260209,7.453538572119648e-5,4,63,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,9014,09,09,0.6052499766758147,0.06504698952881106,6686.539972845289,3.420885494947983e-5,4,105,NA,NA,FALSE
GHA,1,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,6543,01,18,0.6410674573225654,0.05860921615674673,2652.817427871574,2.4893847247094413e-4,5,NA,NA,758.048935236962,FALSE
GHA,2,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,3782,03,21,0.5930876593349836,0.060649382683325294,3356.7439379485,9.899481746575681e-5,5,273,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,7786,05,21,0.5642866064095479,0.06378675651167001,16964.23748035328,4.182194458767527e-5,5,NA,2461.68041846446,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,6741,09,24,0.6071797663453177,0.06466098679422633,7720.951550762506,4.127825361384691e-5,5,105,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,5090,06,11,0.5924678275722366,0.06496978384157717,8973.535890350737,3.222354906636627e-5,5,NA,98.3386077494699,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,7952,10,07,0.6184478391061441,0.06164110295959115,12870.325707619422,2.7111812682339137e-5,5,147,NA,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,1073,12,09,0.535401348098753,0.06793884497234322,5738.485314381657,5.032024747170021e-5,5,231,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,8640,03,23,0.5661368215130858,0.07082710165114202,25166.498419509324,2.0073403398356568e-5,5,105,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,1059,03,16,0.625905002508798,0.056257092520913876,2885.0479809240196,1.1761331352108202e-4,5,NA,35.8554115873486,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,7087,02,15,0.5352435638743784,0.06695771825236163,2505.9028824430675,2.2277803588692722e-4,5,273,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,1983,07,25,0.6427721960456654,0.05889907589079613,1190.183290880925,6.35943643324962e-5,5,105,NA,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,4579,06,05,0.5765042908354628,0.06114695289040726,4439.4965943241,1.9723933773906928e-4,5,NA,930.043186359045,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,7449,09,04,0.5363762756245065,0.06512146696304925,2217.5229475637134,4.031071607966452e-4,5,NA,307.67180114238,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,415,12,11,0.608766071062199,0.059103264398009774,6620.523198037363,7.77750693088522e-5,5,NA,17.6032706996984,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,2327,09,17,0.5834593251698151,0.06490817503659965,16403.47150953621,3.546636976535795e-5,5,161,NA,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,9028,09,03,0.6533440477880931,0.05933697237402776,9775.908274595808,2.067156314662572e-5,5,126,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,4372,05,13,0.5545355605950834,0.06760873917325019,9687.850787434087,6.312217947030442e-5,5,NA,1398.37783865343,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,3124,09,30,0.5958952539121893,0.0711577757012734,3926.1117321666425,6.805373981241797e-5,5,63,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,3598,09,09,0.5619151983646828,0.07023895334037317,6026.480236219184,3.3518339462867856e-5,5,98,NA,NA,FALSE
GHA,1,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,1770,01,18,0.5671195266342351,0.06566300893588861,2948.6952442857637,2.6220132303990493e-4,6,NA,NA,916.241597067661,FALSE
GHA,2,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,2816,03,21,0.5317489558128726,0.0679624051033113,2816.2891035307957,9.357853359596375e-5,6,231,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,5039,05,21,0.5098561337619251,0.07586530350140139,12444.529298985968,1.9977943299858776e-5,6,NA,401.971791791086,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,3366,09,24,0.5839883850850397,0.06490462974179051,7625.275454932456,5.3936498613324044e-5,6,140,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,3081,06,11,0.5308642569692292,0.07124836711645034,10474.530992157957,3.772583767941545e-5,6,NA,185.351036032309,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,4360,10,07,0.5669166486702736,0.06662237689547974,18624.06171329819,2.4328169568730745e-5,6,168,NA,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,4805,12,09,0.5876540024102019,0.06569117656495842,11036.022648444196,1.9762891650233975e-5,6,133,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,9782,03,23,0.6555486240926293,0.061866671813473474,37565.55010654041,1.8004367307233164e-5,6,105,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,7954,03,16,0.5761095509653884,0.06450083456082621,4824.2463403377005,3.691074961949299e-5,6,168,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,8458,02,15,0.5900894242306994,0.06065911878676678,2554.7103348870883,2.306927782247113e-4,6,294,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,2490,07,25,0.6513938888607692,0.05776842321509695,1434.1015835197527,6.629832514900549e-5,6,NA,10,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,2066,06,05,0.6257590682365746,0.057303554062519184,5743.617301639416,1.1747018032123717e-4,6,NA,1022.98285698098,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,4336,09,04,0.5624941700486432,0.06212870887336254,2293.8999640461616,4.535841582941427e-4,6,NA,313.518389392814,NA,FALSE
