exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,3,2018,FALSE,TRUE,FALSE,FALSE,2,GHAA180917,INF_A,5604,09,17,0.5721737097745884,0.06805262195978448,17563.491196232462,2.4502623555247e-5,35,126
GHA,3,2018,FALSE,TRUE,FALSE,FALSE,2,GHAB180903,INF_B,1296,09,03,0.5679743067599738,0.06811736509799936,12469.348891762644,2.2581777811715802e-5,35,126
GHA,4,2016,TRUE,TRUE,FALSE,TRUE,2,GHAA160215,INF_A,7232,02,15,0.5476495173595604,0.06542564875266355,2400.7083019235183,2.199529170886493e-4,35,266
GHA,4,2016,TRUE,TRUE,FALSE,TRUE,2,GHAB160725,INF_B,3602,07,25,0.6075356070000639,0.06256874856055004,1129.4775934962654,6.406305256048462e-5,35,98
GHA,5,2011,TRUE,TRUE,FALSE,FALSE,1,GHAB110321,INF_B,1920,03,21,0.6580124056870128,0.05514678402107743,2135.1988585997274,9.379528922885116e-5,35,217
GHA,6,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,1033,10,07,0.5636324410012041,0.06897498573524838,13345.283129950054,1.6864030214675376e-5,35,119
GHA,6,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,4924,12,09,0.6540364556528553,0.05755070213427893,11747.83175446172,2.4727475327300827e-5,35,168
GHA,7,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,1528,09,17,0.5153174244738074,0.07348075328208468,21769.314881007584,3.054175926727536e-5,35,168
GHA,7,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,9893,09,03,0.5907776463584824,0.0644119768163891,12027.85464425652,2.9253645641684707e-5,35,147
GHA,8,2011,TRUE,FALSE,TRUE,TRUE,1,GHAB110321,INF_B,7547,03,21,0.6177225656019283,0.05927663065691816,2610.661540532258,6.978607781247956e-5,35,189
GHA,9,2018,TRUE,TRUE,FALSE,TRUE,2,GHAA180917,INF_A,3050,09,17,0.5901256206930747,0.06248577308560679,13476.57035825786,4.56220589952204e-5,35,217
GHA,9,2018,TRUE,TRUE,FALSE,TRUE,2,GHAB180903,INF_B,6243,09,03,0.5761117834620123,0.06466091721148347,11465.21620421249,3.0981975874914034e-5,35,189
GHA,10,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,2661,03,21,0.5719531281778267,0.06349068538813679,2244.6960487242554,9.365773034686472e-5,35,203
GHA,11,2013,FALSE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,1755,10,07,0.5606876357480962,0.06629004629742945,19525.156338017292,2.5651100234208438e-5,35,203
GHA,11,2013,FALSE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,8958,12,09,0.5757190610562881,0.0638289352074032,13526.678867164226,2.7853272132017583e-5,35,224
GHA,12,2019,FALSE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,628,05,13,0.6125064526750297,0.06024611704349301,12302.295133244255,7.541928493084565e-5,35,217
GHA,12,2019,FALSE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,6419,09,30,0.62963537384992,0.06619613725839643,4865.747116102876,7.620679136169438e-5,35,70
GHA,12,2019,FALSE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,4252,09,09,0.5988714832466154,0.06519905295644078,6288.304912975289,3.8887426793855806e-5,35,112
GHA,13,2015,TRUE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,3975,03,23,0.5403263369561562,0.07597937857536981,24459.47770507346,1.772954173785443e-5,35,91
GHA,13,2015,TRUE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,1246,03,16,0.5077326087930205,0.06860453833683688,3945.68242461536,1.1922644530453677e-4,35,658
GHA,14,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,3564,03,21,0.5855383691381507,0.06192586562598329,2438.2373218155176,8.723979734070383e-5,35,217
GHA,15,2010,TRUE,FALSE,FALSE,TRUE,1,GHAA100118,INF_A,7040,01,18,0.573473972358847,0.06521471654007217,2512.731573954516,2.520696298692423e-4,35,140
GHA,16,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,1265,05,13,0.6212876589597761,0.0616623132636919,9678.673269116523,5.514935083760614e-5,35,133
GHA,16,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,2616,09,30,0.651123750738882,0.06459897297129066,3649.5061500879942,6.949955638343206e-5,35,56
GHA,16,2019,TRUE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,2659,09,09,0.5991427218906067,0.06681702854151861,4237.725735775833,3.182127583893899e-5,35,84
GHA,17,2015,FALSE,TRUE,TRUE,FALSE,2,GHAA150323,INF_A,9530,03,23,0.6015538840648461,0.064501863012323,25713.752073558848,2.7409662898668942e-5,35,140
GHA,17,2015,FALSE,TRUE,TRUE,FALSE,2,GHAB150316,INF_B,3900,03,16,0.5597401319464224,0.06366480113461709,3015.4379440706834,8.529857535137807e-5,35,322
